Cell,AHCTF1(+),ARNT2(+),ARNTL(+),ASCL1(+),ATF4(+),ATF6(+),BCLAF1(+),BHLHE40(+),BPTF(+),CEBPB(+),CEBPG(+),CHD2(+),CREB1(+),CUX1(+),CUX2(+),DBP(+),ELF2(+),ELK1(+),EP300(+),ETS2(+),ETV1(+),FOXG1(+),FOXJ3(+),FOXP1(+),HIF1A(+),IKZF2(+),JUND(+),KLF12(+),KLF9(+),MAFG(+),MAZ(+),MEF2C(+),MXD4(+),MXI1(+),NFE2L1(+),NFIA(+),NFIC(+),NFYC(+),NPAS2(+),NR1D2(+),NR2C1(+),NR2F1(+),NR3C1(+),PBX1(+),POLR3A(+),POU2F1(+),PURA(+),RARB(+),RXRA(+),RXRB(+),SATB1(+),SMAD3(+),SMAD4(+),SMARCC2(+),SP3(+),STAT6(+),TEF(+),TERF2(+),THRA(+),THRB(+),USF2(+),YY1(+),ZBTB11(+),ZBTB20(+),ZBTB44(+),ZBTB7A(+),ZEB1(+),ZNF580(+),ZNF770(+)
23004922_pool0,0.0,0.04732785242214252,0.0,0.0,0.003426587216330716,0.06188638986846881,0.03304262168133202,0.0,0.0,0.0,0.0,0.07726109320004074,0.006079148989148322,0.06747682200489977,0.0,0.0,0.15299063447220113,0.0,0.051913763758789415,0.00020851518825757516,0.0,0.004147536759496345,0.16483604589523723,0.14945678464671108,0.0,0.21189118537513346,0.02485974229500381,0.0,0.16104645132883566,0.0,0.0,0.0011504659626728536,0.0,0.7853479956833457,0.0,0.2702747602966246,0.011804266177927418,0.0,0.0,0.034683023435056734,0.0,0.0,0.09636688506914823,0.24055701699317908,0.0,0.1073979955274075,0.026264541623684357,0.0,0.0,0.0,0.0,0.0,0.0,0.004383076171494592,0.09671762799063396,0.0,0.0006328689226647474,0.0,0.0,0.0012813391800892955,0.0,0.017205742766258473,0.0041246277685477745,0.3123397127425805,0.09707971567851899,0.0020349611465304254,0.0,0.0,0.0012507727872375558
23004922_pool1,0.0,0.038564588907812995,0.0,0.0,0.0038345183023547097,0.04791551389335554,0.02954588964936959,0.0,0.0,0.0,0.0,0.06757471708268349,0.008263801077218991,0.06501060118996503,0.0,0.0,0.14342024109790125,0.0,0.053207697678980176,0.0,0.0,0.0,0.16526698980607443,0.16372962678322012,0.0,0.15066788378604465,0.03082000684463464,0.0,0.17779529459997812,0.0,0.0,0.0,0.0,0.7296659420069919,1.915414019776595e-05,0.265356254567668,0.010592250429591492,0.0,0.0,0.03484120085323027,0.0,0.0,0.09330237538357906,0.24316399103499464,0.0,0.10573873144013714,0.01920710085682084,0.0,0.0,0.0,0.0,0.0,0.0,0.0006093164599104541,0.08993721226421382,0.0,0.0006328689226647474,0.0,0.0,0.0,0.0,0.01668187005115324,0.004473014897860337,0.30941445493958053,0.09191822503812914,0.0018436401123513397,0.0,0.0,0.0012608359881399174
23004922_pool2,0.0,0.040838344503398134,0.0,0.0,0.003972262022458102,0.05788574028637168,0.03169370998358363,0.0,0.0,0.0,0.0,0.07281510190110181,0.009514162205085658,0.05428733407536992,0.0,0.0,0.1490995946198651,0.0,0.05173764077978161,0.0,0.0,0.0,0.1661288776277489,0.16526157781843714,0.0,0.19482997073364533,0.029218343032232228,0.0,0.1942128905418519,0.0,0.0,0.0,0.0,0.7838410212459399,0.0,0.2671519933599609,0.01248059564442822,0.0,0.0,0.030800863706951707,0.0,0.0,0.09758829305265514,0.22377934233263386,0.0,0.10727237033465184,0.014919870730677343,0.0,0.0,0.0,0.0,0.0,0.0,4.0821610713441096e-05,0.10385200452903819,0.0,0.0006344373710480554,0.0,0.0,0.0,0.0,0.019316096082012086,0.004133416645798248,0.3125398415673277,0.0732685837901628,0.0012337407376948265,0.0,0.0,0.001985386453109969
23004922_pool3,0.0,0.036857603488764365,0.0,0.0,0.0037949865364989566,0.05815122529211725,0.030441259711912628,0.0,0.0,0.0,0.0,0.06960586084819749,0.006336484603577546,0.052642263345813255,0.0,0.0,0.14048453784612386,0.0,0.04806931329928745,0.0,0.0,0.0,0.16505151785065586,0.1777332177264713,0.0,0.2157083170121007,0.028327557205859475,0.0,0.20120367639020553,0.0,0.0,0.0,0.0,0.7615334000804723,0.0,0.2736712676725371,0.012316715870835928,0.0,0.0,0.035113937317174125,0.0,0.0,0.09459697789048062,0.2558183377124241,0.0,0.10007228740591156,0.013844726923218071,0.0,0.0,0.0,0.0,0.0,0.0,0.00010589954083631822,0.09108921659071265,0.0,0.001716431844706776,0.0,0.0,0.0,0.0,0.01668190153028564,0.004129665890123058,0.3164740760683627,0.125447658822138,0.0007538736955925102,0.0,0.0,0.004176312977494994
23004922_pool4,0.0,0.033087125658658526,0.0,0.0,0.003072535610178301,0.04939870897321459,0.033009522871130854,0.0,0.0,0.0,0.0,0.06512592977473503,0.005679798073189979,0.07640884444226799,0.0,0.0,0.14527100387832165,0.0,0.0542694431526316,0.0,0.0,0.0,0.16548246176149306,0.16310404757709676,0.0,0.16372035021915154,0.03679439801661526,0.0,0.19290975888748496,0.0,0.0,0.0,0.0,0.7881798684038478,0.0,0.2746879260639957,0.011708186166747757,0.0,0.0,0.03271018521905735,0.0,0.0,0.0932174791704201,0.2233774724577988,0.0,0.09869436347429746,0.017574767597017198,0.0,0.0,0.0,0.0,0.0,0.0,0.0011541126257815664,0.09587191711953251,0.0,0.0006320846984730935,0.0,0.0,0.0,0.0,0.021763612662415215,0.004618244194486934,0.30925902940928324,0.1265120107690838,0.0019338548224192116,0.0,0.0,0.0013178607932533013
23004922_pool5,0.0,0.03542520776812136,0.0,0.0,0.003596358267300968,0.048311015580849236,0.029676735778164706,0.0,0.0,0.0,0.0,0.07847324150137337,0.011066025930850105,0.0631002129837092,0.0,0.0,0.14644968281903015,0.0,0.045272549656199965,0.0,0.0,0.0,0.16397415807356278,0.18186096459559306,0.0,0.15939625032393925,0.03186647122404799,0.0,0.15291076586344107,0.0,0.0,0.0,0.0,0.770015221662767,0.0,0.275972928834921,0.011059196308013386,0.0,0.0,0.029659061415220133,0.0,0.0,0.09502599961722732,0.25824897149824855,0.0,0.09859632125919812,0.016557727078991932,0.0,0.0,0.0,0.0,0.0,0.0,7.794891969988754e-05,0.09330249613969023,0.0,0.0006328689226647474,0.0,0.0,0.0,0.0,0.01857878160477153,0.004526918968269504,0.31384000192027184,0.11886194482881007,0.001612491851160652,0.0,0.0,0.0015593776149099852
23004922_pool6,0.0,0.03276461381261205,0.0,0.0,0.005010221784409526,0.0680237574476674,0.029611060881531846,0.0,0.0,0.0,0.0,0.06280849889532332,0.006193192993524529,0.048294576417699214,0.0,0.0,0.13892340806094086,0.0,0.0566574624883409,0.0,0.0,0.0,0.1646205739398186,0.17428805597115946,0.0,0.21652894673048467,0.04249435916060116,0.0,0.2105728814392186,0.0,0.0,0.0,0.0,0.8259293260473455,0.0,0.2724622704046174,0.012596014153109961,0.0,0.0,0.03172733994480278,0.0,0.0,0.0935759778602265,0.22897776096694739,0.0,0.09609243404879149,0.019001940021463416,0.0,0.0,0.00024373929760419628,0.0,0.0,0.0,0.0008491584171610222,0.08682764687630315,0.0,0.0006320846984730935,0.0,0.0,0.0,0.0,0.020453051767991483,0.00531134627292749,0.29892082503262046,0.1388820932840435,0.0017998296697595115,0.0,0.0,0.0021799416705556305
23004922_pool7,0.0,0.032174618323627856,0.0,0.0,0.0042285756308154945,0.05443052079366821,0.02855799607748614,0.0,0.0,0.0,0.0,0.06844446646696768,0.0075323240759758905,0.07965590188309334,0.0,0.0,0.14707828142171372,0.0,0.04160247097291354,0.0,0.0,0.0,0.1644051019844,0.16841181883717246,0.0,0.21437649083768728,0.03363655741292739,0.0,0.16522734104740686,0.0,0.0,0.0,0.0,0.7974087198969249,0.0,0.2815641226451875,0.012869475579930406,0.0,0.0,0.03464390312431135,0.0,0.0,0.09115232320406098,0.22044076441068036,0.0,0.0971869998176883,0.012475206872219001,0.0,0.0,0.0,0.0,0.0,0.0,0.00013903012344432838,0.08461984568816211,0.0,0.0006336531468564014,0.0,0.0,0.0,0.0,0.018720666117315307,0.004687029511634419,0.30973994949839423,0.12630184109683132,0.0004991045947863633,0.0,0.0,0.0009455223598659138
23004922_pool8,0.0,0.025133757060538768,0.0,0.0,0.000771943495552891,0.05503431505976983,0.02763353258457477,0.0,0.0,0.0,0.0,0.06843248682361536,0.00537200490997528,0.10885396862819265,0.0,0.0,0.14544886129038243,0.0,0.04206228751752921,0.0,0.0,0.0,0.16720623740484195,0.18061445109793717,0.0,0.192290558865844,0.03274505872771728,0.0,0.1823221652692744,0.0,0.0,0.0,0.0,0.8135861503838723,0.0,0.27275567370258563,0.013106491830791208,0.0,0.0,0.0283565086800259,0.0,0.0,0.0925371284431459,0.24822229349360975,0.0,0.09631412929024158,0.009892145071994879,0.0,0.0,0.0,0.0,0.0,0.0,4.496293353944237e-05,0.08132545327734723,0.0,0.0006297320258981315,0.0,0.0,0.0,0.0,0.017288258126492765,0.004841164244505255,0.31012646908062186,0.07217928155426036,0.0009425973252960916,0.0,0.0,0.0023263891960813425
50405330_pool0,0.0,0.04274605688262869,0.0,0.0,0.005000796092156957,0.07390044273491263,0.03135038454375185,0.0,0.0,0.0,0.0,0.056790928748565325,0.006288246191842404,0.057206522450297656,0.0,0.0,0.1392478916489331,0.0,0.04964848202650043,0.0,0.0,0.0,0.16655982153858612,0.13115972967325004,0.0,0.148186229537644,0.03004629310048096,0.0,0.12303209240620736,0.0,0.0,0.0,0.0,0.7823304448785852,0.0,0.2755618474244877,0.01385714141615818,0.0,0.0,0.03443215231404517,0.0,0.0,0.09193100427124845,0.22176929910021684,0.0,0.10884236094349563,0.019964588502163202,0.0,0.0,0.0,0.0,0.0,0.0,0.0003019621394246498,0.1031241569890694,0.0,0.0006250266807482078,0.0,0.0,0.00027422280855309933,0.0,0.015140159663611064,0.004128340540719823,0.3093497998389553,0.14094520447533299,0.0022745255410450585,0.0,0.0,0.0009466684475748422
50405330_pool1,0.0,0.03968843995683806,0.0,0.0,0.0017590048704346107,0.06872213193224042,0.03082585050818949,0.0,0.0,0.0,0.0,0.06144145376989371,0.006292062490583134,0.0497046370430335,0.0,0.0,0.13166436183881508,0.0,0.04552791237842923,0.0,0.0,0.0,0.1641896300289814,0.13178438513298119,0.0,0.17143595581753115,0.03042595170214217,0.0,0.11548472095278516,0.0,0.0,0.0,0.0,0.6984236705206486,0.0,0.2635589813381008,0.01298462702659203,0.0,0.0,0.031414233024996976,0.0,0.0,0.0931849665049208,0.24231790227170252,0.0,0.10720124948469247,0.017046848778178903,0.0,0.0,0.0,0.0,0.0,0.0,0.0001112240987554627,0.09342064107747944,0.0,0.0006281635775148237,0.0,0.0,0.0,0.0,0.018863164107813683,0.003975962018208479,0.3044152352404862,0.12154755637586434,0.001909502004004492,0.0,0.0,0.0012708991890422793
50405330_pool2,0.0,0.041608658103489966,0.0,0.0,0.005639356021756094,0.06137526043506531,0.030457833257774354,0.0,0.0,0.0,0.0,0.059339915760083774,0.005380862162819151,0.06733039485971205,0.0,0.0,0.13557700309407525,0.0,0.04502295869197288,0.0,0.0,0.0,0.1646205739398186,0.1544806565669855,0.0,0.1871041541605329,0.03864312728907384,0.0,0.16014395010642427,0.0,0.0,0.0,0.0,0.6893726994290498,0.00014892344003763025,0.2728229828104494,0.011921411123300049,0.0,0.0,0.029068108368928074,0.0,0.0,0.0948760993043079,0.24477793523008654,0.0,0.10243167306969461,0.017046274956691747,0.0,0.0,0.0,0.0,0.0,0.0,0.0002784053480739041,0.09624317900088812,0.0,0.0006289478017064776,0.0,0.0,4.106753046347033e-05,0.0,0.020910755770539195,0.004232985937800468,0.30634406590268726,0.08622984210456613,0.0022185279448031837,0.0,0.0,0.002371142487700505
50405330_pool3,0.0,0.03747209649050647,0.0,0.0,0.0060791606894677296,0.056901847497975555,0.030129104388262683,0.0,0.0,0.0,0.0,0.05411938148417662,0.004853725578805232,0.08068823884183046,0.0,0.0,0.14075633721917882,0.0,0.0437496471484054,0.0,0.0,0.0,0.16505151785065586,0.13269970045130808,0.0,0.1478659676211661,0.036893694549017,0.0,0.11706912974586255,0.0,0.0,0.0005351835524511159,0.0,0.6847082973520204,0.0,0.2690538867392254,0.014733872586114288,0.0,0.0,0.029337552676214077,0.0,0.00046453994451463494,0.08980694009904464,0.2026985301693502,0.0,0.09925463615343318,0.024427689216180885,0.0,0.0,0.0014545732276379454,0.0,0.0,0.0,0.0,0.08608561089089124,0.0,0.0006273793533231697,0.0,0.0,0.0,0.0,0.020576509256751755,0.004415557814744707,0.2983946950946828,0.08360310162500417,0.002617380976107085,0.0,0.0,0.002183296070856418
50405330_pool4,0.0,0.02925118028326494,0.0,0.0,0.005496928937908047,0.06946916725900322,0.02867588305527273,0.0,0.0,0.0,0.0,0.05738904466489771,0.00927968466442155,0.06265688600474988,0.0,0.0,0.1334310658090936,0.0,0.04960149251768462,0.0,0.0,0.0,0.16268132634105112,0.15193212402544917,0.0,0.12508101749707978,0.04159046612517072,0.0,0.09035232827371008,0.0,0.0,0.0,0.0,0.7534301262877079,0.0,0.27210515404907004,0.012180941161148491,0.0,0.0,0.028664344449782803,0.0,0.0,0.08999776745311083,0.24637317193617536,0.0,0.1043751518249788,0.014616956828182334,0.0,0.0,0.0,0.0,0.0,0.0,0.00014435468136347288,0.09364771876822325,0.0,0.0006273793533231697,0.0,0.0,0.0,0.0,0.020681212315466477,0.00395862259866374,0.29869466886475066,0.12566839585498993,0.0017067166628013232,0.0,0.0,0.0023510160858957814
50405330_pool5,0.0,0.037141904170007255,0.0,0.0,0.004624117656392646,0.07025779525172138,0.028574055346916916,0.0,0.0,0.0,0.0,0.05073702457747245,0.005135339319903708,0.067917920120268,0.0,0.0,0.13091700539161755,0.0,0.04974232026287137,0.0,0.0,0.0,0.16483604589523723,0.1552465570195319,0.0,0.13733768325273366,0.0459709552338787,0.0,0.1016356305077798,0.0,0.0,0.0,0.0,0.7662914668895844,0.0,0.2742558243114588,0.013100141042807394,0.0,0.0,0.029494542826285358,0.0,0.0,0.08802406778079547,0.23314428284119498,0.0,0.09127828704425893,0.018043636134923612,0.0,0.0,0.0,0.0,0.0,0.0,0.0014925858253466,0.09059316603018365,0.0,0.0006258109049398618,0.0,0.0,0.0,0.0,0.021550591610038403,0.004656291345735843,0.3002026785281051,0.08002513423842937,0.003073128682368077,0.0,0.0,0.0013525508839701023
50405330_pool6,0.0,0.02372975159962218,0.0,0.0,0.00440562406404714,0.05022252737101548,0.027587795938670025,0.0,0.0,0.0,0.0,0.05576398259103479,0.006200134342793329,0.035486525737579475,0.0,0.0,0.126421129965663,0.0,0.036840152317327624,0.0,0.0,0.0,0.1644051019844,0.15523393303215213,0.0,0.08256896333399152,0.03779995489686533,0.0,0.07988711496446683,0.0,0.0,0.0,0.0,0.791314954198929,0.001408035875489607,0.2693265501592937,0.011162459510536772,0.0,0.0,0.03210999881673788,0.0,0.0,0.087876361186933,0.2523278972973086,0.0,0.09136357390849212,0.018305215062407502,0.0,0.0,0.001596099271408124,0.0,0.0,0.0,0.00021949010977806736,0.08342056557760559,0.0,0.004894897523396033,0.0,0.0,0.0,0.0,0.02121900352846987,0.004257322649217386,0.2940820110836968,0.10821754477979169,0.0026704219826704273,0.0,0.0,0.0017002624275430506
50405330_pool7,0.0,0.025438659290792205,0.0,0.0,0.004910813282581691,0.06280405176397715,0.027006010379279126,0.0,0.0,0.0,0.0,0.051530671387976595,0.0067027878866416975,0.05475288535167398,0.0,0.0,0.13484834269551335,0.0,0.04250756398798464,0.0,0.0,0.0,0.1684990691373536,0.16623582291453737,0.0,0.11190298281429847,0.048649818288617024,0.0,0.08199976057962488,0.0,0.0,0.0,0.0,0.7723492142352433,3.878713390047605e-05,0.2790601729816816,0.013019400746948654,0.0,0.0,0.02846266386551896,0.0,0.0,0.08337014438240094,0.22213235239205453,0.0,0.09323745452008518,0.011230987864205656,0.0,0.0,0.0,0.0,0.0,0.0,0.0001567786498414767,0.08275804150975662,0.0,0.0006187528872149762,0.0,0.0,0.0,0.0,0.022562195549849486,0.004514343960325037,0.29241046404960375,0.15379312338345452,0.001950885582941604,0.0,0.0,0.0013916575998706212
50405330_pool8,0.0,0.021539979256690434,0.0,0.0,0.0050583255197217715,0.07016767427727749,0.027545603758649683,0.0,0.0,0.0008805872190088013,0.0,0.04194742266251384,0.006233447180395049,0.006744377915325847,0.0,0.0,0.12996085874161373,0.0,0.037852443384950016,0.0,0.0,0.0,0.168283597181935,0.14230587098610165,0.0,0.1058887340627072,0.05467075785840336,0.0,0.12012106281371052,0.0,0.0,0.0,0.0,0.7882315319645452,0.0007323811475039011,0.26916841557086707,0.01330137948842511,0.0,0.0,0.025576290677383002,0.0,0.0,0.08221773037402726,0.24362928135707654,0.0,0.08549193216195575,0.009370887309515349,0.0,0.0,0.0,0.0,0.0,0.0,0.00023428054844235762,0.07196561364309968,0.0,0.0007133069625381031,0.0,0.0,0.0,0.0,0.02282292409027548,0.00453364515865101,0.28263279422594917,0.12963784687856683,0.003107357711463371,0.0,0.0,0.0020771013489401537
83984043_pool0,0.0,0.03667741812024933,0.0,0.0,0.008610181491861154,0.05706518778379881,0.043014012342934574,0.0,0.0,0.0,0.0,0.06123777707434923,0.0041545029085512785,0.06297703472302815,0.0,0.0,0.17664024319195867,0.0,0.06593638997900514,0.0,0.0,0.0,0.168283597181935,0.16739512116952188,0.0,0.17096700827809178,0.029276356486419193,0.0,0.12731657567432092,0.0,0.0,0.0,0.0,0.7258373891065022,0.0,0.2837719160771141,0.01290026697336711,0.0,0.0,0.04708109349944277,0.0,0.0,0.0969560878295184,0.22667009482536665,0.0,0.1014957446557379,0.0429399119254954,0.0,0.0,0.0,0.0,0.0,0.0,0.0013622799147254192,0.11000478631657412,0.0,0.0006195371114066301,0.0,0.0,0.0,0.0,0.029881980296405364,0.007393853617613253,0.3191482743299281,0.11566125785245716,0.0034207191231293605,0.0,0.0,0.001058866436823752
83984043_pool1,0.0,0.03256453159665598,0.0,0.0,0.008703571923159919,0.06546791749583335,0.04110929469570788,0.0,0.0,0.0,0.0,0.055727735134571035,0.0043674466044516785,0.10630442697217256,0.0,0.0,0.17170912353437576,0.0,0.06787588599949317,0.0,0.0,0.0,0.1680681252265164,0.176960405883883,0.0,0.11340510956893256,0.03933843031542106,0.0,0.11967186403261508,0.0,0.0,0.0,0.0,0.7018999218498936,0.0,0.2817727710774348,0.013096981675069074,0.0,0.0,0.043370115865505265,0.0,0.0,0.08810047673128654,0.2176869167046092,0.0,0.08941336971652333,0.03720764196678676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09607220376638131,0.0,0.005366182789214979,0.0,0.0,0.0,0.0,0.031325322193292385,0.006273118813115631,0.29970181321739087,0.15423767610199723,0.004409249189921805,0.0,0.0,0.013765123462902944
83984043_pool2,0.0,0.03162081044361114,0.0,0.0,0.009757933926672895,0.049583360472669154,0.03911335125111339,0.0,0.0,0.0,0.0,0.05789531714176141,0.0042660206273462346,0.09290493740639347,0.0,0.0,0.15951868662074495,0.0,0.05455518673246756,0.0,0.0,0.0,0.16720623740484195,0.1625641207542068,0.0,0.19241931544700988,0.05064222355503141,0.0,0.12043853525113737,0.0,0.0,0.0,0.0,0.7769369603657323,0.0,0.28337604682417156,0.013740139490126124,0.0,0.0,0.033900655040412064,0.0,0.0,0.08779687170141132,0.22907720830703532,0.0,0.08916335346432777,0.034633748903661596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096046431698495,0.0,0.0034968843485884233,0.0,0.0,0.0,0.0,0.02948916595028313,0.0065947755939876115,0.3009142731210901,0.16691091091877938,0.00538526861468902,0.0,0.0,0.00875812553223364
83984043_pool3,0.0,0.02796581474873984,0.0,0.0,0.008059374773492046,0.05851122355561532,0.036985104220803734,0.0,0.0,0.0,0.0,0.0498047580408361,0.005448152105469342,0.10505517861263493,0.0,0.0,0.1627850791399614,0.0,0.0507723927826475,0.0,0.0,0.0,0.16893001304819083,0.16214736767492258,0.0,0.16068810136942158,0.04509129071788939,0.0,0.11341700234244455,0.0,0.0,0.0,0.0,0.7594942158242162,0.00011662383577085958,0.28263104901075553,0.013205785510335724,0.0,0.0,0.03576747288273538,0.0,0.0,0.09419128891879881,0.23658683658914798,0.0,0.09478263225458616,0.035611386038143025,0.0,0.0,0.0,0.0,0.0,0.0,0.0005931399167269907,0.09876282359807999,0.0,0.002916767654425395,0.0,0.0,0.0,0.0,0.02933354116057543,0.009704917113136848,0.30395443404267714,0.14105865164459783,0.0036083887572905607,0.0,0.0,0.00551053044555987
83984043_pool4,0.0,0.02235513984190609,0.0,0.0,0.009606232046122307,0.059536001258457115,0.03696935357341782,0.0,0.0,0.0,0.0,0.04736394458546208,0.004598970378434753,0.048261955468422546,0.0,0.0,0.16273708484821672,0.0,0.04614592363145184,0.0,0.0,0.0,0.16720623740484195,0.16311160767285326,0.0,0.20526458955944388,0.05811590024238628,0.0,0.16898215913798584,0.0,0.0,0.0,0.0,0.7851859126398681,0.0015804014235610497,0.2763377024519817,0.012145975430416572,0.0,0.0,0.0368109367026056,0.0,0.0,0.08521489101465976,0.2183815053684843,0.0,0.08784360087301397,0.028795985983935964,0.0,0.0,0.0,0.0,0.0,0.0,0.00015195870845601537,0.08819735399662777,0.0,0.0041150435337312585,0.0,0.0,4.427593128092895e-05,5.740431569477667e-05,0.0323809617188676,0.005318808046652782,0.29605135072132727,0.15626497521533533,0.005251198863462524,0.0,0.0,0.00944400246040935
83984043_pool5,0.0,0.014584862935612708,0.0,0.0,0.011009298376426585,0.0587995721246176,0.03566685301022095,0.0,0.0,0.0,0.0,0.036387610450332224,0.004936166467795547,0.06949633064912886,0.0,0.0,0.15805410701660721,0.0,0.043567906810474594,0.0,0.0,0.0,0.17108473260237694,0.171524867703922,0.0,0.15991281863824922,0.05883538924301874,0.0,0.16132437840813993,0.0,0.0,0.0,0.0,0.6807109910721223,0.0011956304261997888,0.28241367920521654,0.013398013350461516,0.0,0.0,0.035159982613719915,0.0,0.0,0.0853711608179189,0.22866732642352114,0.0,0.08098981822575586,0.024679901073206653,0.0,0.0,0.0,0.0,0.0,0.0,0.00025389691722437396,0.07855546025035967,0.0,0.0051330000752513654,0.0,0.0,5.501316674887592e-05,0.0016876868814264343,0.03124830392061281,0.006562445255739367,0.2916973360754448,0.16092112803057876,0.005287754406243906,0.0,0.0,0.009035201290199534
37527863_pool0,0.0,0.04321827071515711,0.004062126999428162,0.0,0.001343424295916339,0.0629970256650508,0.02971208650906859,0.0,0.0,0.0,0.0032611471723687276,0.06508937804063274,0.00812024763868009,0.0446630525652737,0.0,0.0,0.1403148482748665,0.0,0.04908465404190107,0.0,0.0,0.0,0.15729452745558586,0.16152480231824778,0.0,0.15028965521626866,0.03127991497430913,0.0,0.09328809443703148,0.0,0.0,0.0,0.0,0.6877303930962445,4.980076451419147e-05,0.25404823236477103,0.013555047626305368,0.0,0.0,0.028210010081934397,0.0,0.0,0.0922682837237085,0.24146214571636412,0.0,0.10278413427527226,0.020382440340156183,0.0,0.0,0.0,0.0,0.0,0.0,0.0013344886941279597,0.09346207501966176,0.0,0.0006320846984730935,0.0,0.0,0.0004950845436586086,0.0,0.01823697699457464,0.004509511504698113,0.3040240850372662,0.09643188750832041,0.0021766894803204283,0.0,0.0,0.0023275352837902707
37527863_pool1,0.0,0.030765310768282345,0.0,0.0,0.003196000743736029,0.05342699978026003,0.03209026659830069,0.0,0.0,0.0,0.0,0.05457711955137274,0.005465103920739373,0.028874847242718497,0.0,0.0,0.14841591865466977,0.0,0.05038299624634582,0.0,0.0,0.0,0.16311227025188835,0.1622908652667123,0.0,0.08057965670549273,0.038266913738218125,0.0,0.06287960986411067,0.0,0.0,0.0,0.0,0.6862477515482864,0.0,0.2667345901332183,0.013556537362796045,0.0,0.0,0.030813578560011087,0.0,0.0,0.09022161239063693,0.2549377844689115,0.0,0.10209030502478204,0.022832434260161984,0.0,0.0,0.0,0.0,0.0,0.0,0.00017985173415776949,0.09770558579389607,0.0,0.0006320846984730935,0.0,0.0,0.0,0.0,0.019590647707123997,0.005012608238870703,0.3076246895300303,0.10554463067617223,0.0026844317058008697,0.0,0.0,0.0010763439715966176
37527863_pool2,0.0,0.038204219334488775,0.0,0.0,0.004589178148486722,0.059088476510884724,0.030511844337749384,0.0,0.0,0.0,0.0,0.04631332649357473,0.006170499116606808,0.04876881756772028,0.0,0.0,0.14323456715333935,0.0,0.04823904698482525,0.0,0.0,0.0,0.15621716767849278,0.16023117028698658,0.0,0.1434037060045787,0.04816918208304705,0.0,0.09923191125831461,0.0,0.0,0.0,0.0,0.7104267185441777,0.0,0.2710440280629207,0.016955980391910413,0.0,0.0,0.03183480189886418,0.0,0.0,0.08910174857424166,0.22015298710398867,0.0,0.09985060215195159,0.017800027154691138,0.0,0.0,0.002217000568212627,0.0,0.0,0.0,0.00011950674440746525,0.09339932463084562,0.0,0.0006289478017064776,0.0,0.0,0.0,0.0,0.020875620009753064,0.005289589305992191,0.29889665814883687,0.15088871450388228,0.003606327617213263,0.0,0.0,0.0010226735667840212
37527863_pool3,0.0,0.03018893256270081,0.0,0.0,0.004614622651487268,0.06583307574575192,0.0302964113247113,0.0,0.0,0.0,0.0,0.05770479379081256,0.006029150911670562,0.02126110889569982,0.0,0.0,0.13936338296344644,0.0,0.04595961884892062,0.0,0.0,0.0,0.15729452745558586,0.17400066563997799,0.0,0.13932012561471782,0.042087648289401494,0.0,0.12118106918962743,0.0,0.0,0.0,0.0,0.7162809662442363,0.00039360544572665106,0.259319259726191,0.011834466855010958,0.0,0.0,0.030735068486785654,0.0,0.0,0.08864552646973071,0.1779996748822334,0.0,0.0989942883512622,0.018380039745442153,0.0,0.0,0.001853557852112196,0.0,0.0,0.0,7.631866350773771e-05,0.09384545573620855,0.0,0.0018452967383028314,0.0,0.0,0.0,0.0,0.022014209601593844,0.005387997649778326,0.29899344869843025,0.17016863908997704,0.002793214390213747,0.0,0.0,0.0036823317296354272
37527863_pool4,0.0,0.026622508828853916,0.0,0.0,0.005530916256416748,0.06986867932157871,0.030614303840001467,0.0,0.0,0.0,0.0,0.046503232799893574,0.008030859970487468,0.047455213064627036,0.0,0.0,0.14279508502477756,0.0,0.05424374581100987,0.0,0.0,0.0,0.15988019092060918,0.16891487927115154,0.0,0.1793588941796638,0.046939447648038264,0.0,0.12193933041620836,0.0,0.0,0.0,0.0,0.7343743768011214,0.0,0.2567271264036477,0.013409509168631565,0.0,0.0,0.028515405045048767,0.0,0.0,0.09244612159115242,0.22446748109718023,0.0,0.09540149561208487,0.01675599163819594,0.0,0.0,0.0003302274354637498,0.0,0.0,0.0,9.998336537060211e-05,0.09336237514617851,0.0,0.0006336531468564014,0.0,0.0,0.0,0.0,0.019656835028955308,0.0042615828413394554,0.2996721665361183,0.11309489546061943,0.002244526914673347,0.0,0.0,0.002113517146957331
37527863_pool5,0.0,0.02768308595915324,0.0,0.0,0.004845356952279344,0.06656426596380996,0.0294020211805473,0.0,0.0,0.0011389413204535323,0.0,0.050083790359301474,0.004505971862930633,0.058507721984238155,0.0,0.0,0.1413310111257531,0.0,0.041152735006646075,0.0,0.0,0.0,0.15470886399056252,0.15597604853389885,0.0,0.1490197624625132,0.05045508891244749,0.0,0.09988262285850318,0.0,0.0,0.0,0.0,0.6923774112331245,0.0,0.26697249478070495,0.013109856958833453,0.0,0.0,0.029365152869469682,0.0,0.0,0.0854331451436653,0.2204784384664254,0.0,0.094845208430401,0.020957414736451734,0.0,0.0,0.0,0.0,0.0,0.0,3.668028788743983e-05,0.0827270999504054,0.0,0.0006250266807482078,0.0,0.0,0.0,0.0,0.023102422129390805,0.005011875111853463,0.30148313780648034,0.16821077165102408,0.0023609673441366543,0.0,0.0,0.0018981720452894999
