,regulon
80,"[SOX6,ACSL4,BTBD9,SEC23A,AMBRA1,TAOK3,UBXN4,DOK6,ALG13,SENP6,DLG3,ERAP1,CUEDC1,STAMBP,FAM189A1,UBE2D2,KRAS,COX10,ADH5,PIK3C2B,DNAJC27,CLASP2,NUP133,PDE6D,CDC40,SYT14,NTM,SPRY4,YTHDF1,PPP2R2B,UBXN2A,HIVEP3,ACAP2,TMEM132D,AP3B2,RAB7A,UBE3A,LINC00476,BDP1,OTULIN,XYLT1,ZNF33A,RABGAP1L,SEC22C,PEX5L,HECTD4,TAB3,MFSD6,FSD1L,SCMH1,UHRF1BP1L,UBE2G1,USP43,AGO3,ZC3H18,LINC00623,MTHFD2L,CELF1,E2F3,NETO1,MOB4,CNKSR3,CYP2U1,ZFR,PLPP1,HLCS,ZNF431,USP46,LRIF1,ELMOD2,SLITRK3,ANP32A,TMX4,HEATR5A,ATF7IP2,TET1,CCDC138,ADCY1,THAP5,RAB3C,UBR4,MSANTD4,FAM174B,CA5B,UGGT2,REV3L,SEMA5A,PPM1H,MICU1,CTTNBP2,PPTC7,FAR1,LRP5,SNX24,JAK1,RPS6KC1,LCMT1,CNTLN,MCF2L,SETBP1,TCAIM,SLC25A12,ANKS1B,RCAN2,TMUB2,PTPRD,ANKRD11,SMAD3,ZNF518A,THADA,CLPTM1L,SRSF4,NTN1,WDFY1,PPFIBP2,KLHL1,SLC9B2,HDHD2,ZNF281,FRMD6,HERC1,KPNA4,DENND1B,ATXN2,PLPPR1,IL1RAP,BASP1,SETX,SLC23A2,MED12L,BCL2,CFLAR,SPCS3,KCTD15,VPS26A,UBE2E3,STK17A,OXCT1,SPOPL,MARCH8,RRBP1,CSNK2A2,CCDC71L,ANKRD30BL,LARP4B,IMPA1,UEVLD,TAPT1-AS1,PCYOX1,TOP2B,SMAD2,SPIRE1,ST3GAL5,RYK,COG1,PCBP1-AS1,SRFBP1,SNX14,ZFHX3,CSNK1A1,NEK1,NFYB,SLF1,TMEM117,ATG10,CYLD,GALNTL6,AHI1,ADGRA1,DEPDC5,ZBTB8A,DIS3L2,FBXO27,SNRNP35,RAPGEF1,NBPF1,RBBP7,STAU1,UHRF1BP1,SLC25A17,PRH1,OLFM2,TCOF1,PAWR,SNX18,CLDN1,PARP4,NR3C1,MANEA,ACVR1,YY1,CKAP5,FAM160B1,PSMD14,FAM135A,IPO9,KCNMA1,RBM25,WASF3,ARHGAP12,SCAF4,KIF21A,PHLPP1,PHLPP2,DYNC1H1,DENND4C,SCAF11,RNF130,MICAL3,JARID2,NAV1,VRK2,INTS7,PID1,TRAF3,SLC11A2,FREM3,ROCK1,ZMYND11,SIL1,TAPT1,RIMS2,TSPAN3,ATP1B3,PDS5A,THBS4,ABCA3,UTP18,PHACTR1,CAMK1D,ZBTB20,ATXN7,PSMA1,HSP90B1,PTPRO,N4BP2L2,AHCTF1,SMAD9,SATB1-AS1,ABHD12,AK3,TRAF3IP2-AS1,SPIN1,ILKAP,RAB22A,CEP120,SPATA7,KIF26B,ST3GAL6,OCIAD1,LDLRAD3,ESCO1,TTLL7,ANKRD29,FMNL2,ZEB1,HMGXB4,RAD21,ANKMY2,SECISBP2,OXR1,UCHL5,KIF1B,TBC1D8,MTMR6,ZNF780B,EPC2,PLEKHH2,DPH6,NR3C2,LRRFIP2,GRM5,FAM49B,TWSG1,CCDC7,CCND2,ANKRD6,TM9SF3,IRS1,MACROD2,CD99L2,RBM17,SENP5,ATMIN,REST,OAT,BMPR1A,KIF2A,HMCES,C5orf24,SLC7A1,ASCC3,PRMT2,GPBP1,RNF170,ZNF18,RAB6A,NAV2,DCAF8,INSIG2,PPP4R3B,LINC01138,AKT2,RNPS1,AGK,INPP1,BAZ2A,FNBP1L,MCM7,KPNA3,DTNB,ZNF451,HRK,NDFIP1,RUFY1,ARL2BP,HNRNPM,NT5C2,NFYC,RNF121,RSBN1L,GNG10,TOX2,ZNF521,CUX1,OSTM1,KCNIP4,STK38L,FAM47E,SNRK,TMEM41B,FUT9,SLITRK2,MAP2K5,SNRPB2,ARHGEF10L,SOBP,EIF3A,WDR35,DNMBP,SETD5,DHX37,AFTPH,PPFIA2,LATS1,DLC1,MOB3A,JADE3,NXPE3,GTF2A1,SNCAIP,TMEM178B,UBN2,MPPE1,DMXL2,RERE,SMIM4,TBC1D20,TSPAN33,FAM155A,SERGEF,KCTD20,POU2F1,GIGYF2,PCLO,TDRD7,SCYL2,STRBP,CSPG5,INO80D,KATNAL1,CDC42SE2,SLC43A2,MORC2,ANP32B,FAM168B,FAM162B,NCK2,BEGAIN,ZNF37A,FARP1,GDI2,LANCL1,ASAP2,PEX2,MXRA7,MOB3B,SH3GLB1,LHFPL3,OARD1,FAM169A,HINT2,LIN54,PPP2R5E,PHOSPHO2,PPP3R1,PVT1,SMAP1,NFIX,ZNF460,DIS3L,AIG1,PSMG2,EXTL3,DPP9,COPB1,FKBP9,TRAF3IP1,PTPRE,PAM,TNKS2,GNG12,PPP4R1,VCPKMT,MAP4K4,EPB41L5,NSMAF,H2AFY2,ABCF1,SSH2,YTHDF2,SLC25A53,CEP126,YIPF1,PTPDC1,METTL8,LETM1,NAALAD2,KIF5B,SOX2-OT,SCYL3,ZW10,TMOD3,BOD1,FKBP3,LARP1B,ABHD2,KRCC1,ZNF420,GTF2I,PGBD4,DCHS1,FERMT2,ALDH2,GMNN,LRRC4,SNAP91,ZSCAN1,BRI3BP,STXBP5,DOCK10,C14orf93,PTPN9,RDX,ZNF777,PLCB4,XBP1,DPYSL5,USP9X,LRRC20,BICC1,VWC2,C12orf56,PRKCE,HOMER1,XPR1,MARK2,ANOS1,AADAT,LNX1,PARD6G,LRRC8C,FBN2,TAX1BP1,PKP4,ADD3,TRIM39,CADM1,FBXO38,SLC37A1,LPGAT1,BOC,PELI1,BEND6,GNB4,DLEU1,STARD3NL,ITGAV,PCSK2,PPM1A,BTBD2,STT3B,MAD1L1,CCDC92,CRBN,SCML2,PRKAA2,SLC12A2,PDLIM3,ZNF704,GPR135,PON2,CUL3,ESR2,NTNG1,SCUBE2,PPP1R13B,ITSN2,GAB3,LY6H,TPK1,HECTD1,PLCL1,GPSM2,FAXC,GNAS,LRP4,PRICKLE1,EIF4EBP1,CUL4B,BDH1,FSIP1,STOX2,FAM210A,PDE4D,DSCAM,SAV1,FIGN,MTG1,OLIG2,GUCY1A2,RAB11FIP3,TSTD3,SH3RF1,KLF3,MAP2,NUDCD3,ZBED3,MRPS2,BTBD3,ZNF618,SPRED2,BLOC1S6,NCAM1,ZNF644,NFIA,LRBA,RAP2A,HNRNPK,TNRC18,NUCKS1,TXNRD1,ADNP-AS1,RASGEF1B,KLHL13,GLRB,OSBPL2,ZNF280D,GALNT13,GTDC1,PTPRF,CTNNA2,GSKIP,TLL1,REPS1,PRMT7,VAPA,DISP1,STK4,MYO6,LRRC9,MGAT4A,DHX9,WDSUB1,HEY2,CCSER1,ZFYVE16,WDR17,ITGB1,LINC-PINT,COG3,SEL1L,FOXK1,PTPRM,FAM172A,ARNTL,ROCK2,FLAD1,LRP11,SLC43A1,RAB28,PALLD,GRM8,USP3,LSM6,EGLN3,SV2A,GOLM1,NBEAL1,PTPRK,RHBDD1,HFM1,TFAM,PRKACB,MTAP,NR2C2,NUTM2B-AS1,MARCH7,LRRK2,MPPED2,KPNB1,NTN4,CNTNAP2,SLC39A10,PGBD1,PUM2,SMS,CANX,RGPD8,UFL1,RAI14,JDP2,MAP3K4,H3F3A,REEP2,MARCKS,FBXW7,NUP50,SMC6,PAFAH1B1,INPP4B,RFTN1,LAMC1,DSEL,CRMP1,ATG14,PNPT1,POLR1D,CTCF,DOCK11,PATJ,ASXL3,MTMR10,SFSWAP,PPM1G,PLEKHA1,SGK3,LRRN1,NRBP1,CFDP1,SLC44A1,STARD3,SEC31A,FUT8,ADAM10,LCOR,ATF6,KIAA0100,KIF9-AS1,ARHGEF28,CDKL5,MAGI1,KLF6,SBF2,ABCA5,QKI,NUTM2A-AS1,UBE4B,GNAI3,SMARCA2,FBXL3,APP,FAM120B,TAF15,PTPN4,ARPP21]"
81,"[CMTM6,LINC00461,THUMPD3-AS1,ARHGAP1,FAM78B,ELK4,METAP1D,PRPF6,ANP32B,ARGLU1,GABPB1,PPIB,MED21,KIF9-AS1,CNOT11,SPOPL,ATF7IP2,NAE1,EIF3H,CUEDC1,RNF24,RNF180,TRNT1,CBWD1,ZNF800,USP13,NBPF12,GPATCH2,ANAPC1,SRPRB,GABPB1-AS1,NT5C2,NR6A1,EHMT1,TRAF3IP2-AS1,NOSIP,FANCC,SLC38A9,KEAP1,SIL1,HS6ST3,COPS3,ATXN2,SYVN1,KAT6B,HPF1,VPS25,RAB40C,USP42,EFCAB2,CUL2,INPP4B,KBTBD7,TMEM50B,CUL5,PRKAG1,ARL15,RARS,SMARCC1,ZSCAN5A,GINS3,PAK1IP1,GAS1,TMEM184B,RUSC2,ANXA7,TAF12,PCNX4,NUP107,USO1,ERCC5,STOX2,PSMD14,SLF1,ZNF84,PEX12,AAR2,FUBP3,EIF4ENIF1,PPP6R2,JAK1,ABCG1,GOPC,OTULIN,SH2B1,ADO,B3GALNT1,ZNF112,STK32B,NRF1,YARS,RCC2,ZNF41,ADIPOR1,TDRD3,TCP11L1,CEP41,FAM135B,ZBTB25,SNX14,TRAF3,ZRANB2,TDRD7,ZCWPW1,TTTY14,RWDD1,NVL,WTAP,AHI1,USP12,RCL1,NUP153,FAM177A1,ZNF236,TCAIM,COA1,PPM1H,EPB41L4A,KIF2A,UBE2K,NFKB1,MSI1,CARHSP1,FBXL2,TTYH1,LUC7L2,DALRD3,CAPN2,PRMT6,CPNE2,NCAM1,ZNF398,RUBCN,ARHGAP6,LPIN2,CADM1,CA2,CSRNP2,SPG21,CCDC174,TUBGCP3,TYW1B,KLHL8,PLPP5,TRAPPC10,USP33,SPPL2A,ZNF684,CCAR2,VAPB,C6orf89,SEL1L3,ELAC2,ETF1,TIMM23,MIS18BP1,AFTPH,ABCA3,UBN1,MTG1,MRPL47,ZFHX3,SLC43A2,LARP4,ETV5,GAA,TTF1,ASIC2,STX17,CDK8,METAP2,GID4,ZNF561,GMDS,MTIF3,KMT5B,TNRC18,LSM14A,CMC2,ZFYVE9,NCOR1,ZNF26,CLCN3,DDX55,QSER1,PCGF6,RNF34,ZC4H2,LRRFIP1,LONRF1,SRSF6,KANK1,UMPS,DPH6,POGLUT1,CLASRP,RAP1GDS1,ZNF333,RPF1,ZFR,UGGT1,WBP1L,COG1,GOLPH3,VPS26A,CRLS1,AADAT,JARID2,USE1,NF1,FBXO25,TMEM135,IPO11,BRD1,SOS2,TM7SF3,SSRP1,PSMG4,C11orf58,ADPRHL2,KCNIP4,THUMPD3,CLK3,SAP30,SRP19,MOB3B,SIAE,TAZ,ZSWIM8,SCML2,SUPT4H1,ING4,HDHD2,RASSF8,PDCD6,EPB41L5,DIS3L2,DPY19L4,M6PR,DCK,SH3RF1,CKAP5,DYRK3,SENP1,ACOT8,PGBD4,CBX3,ZNF883,MREG,C18orf21,USP6NL,MIER3,RAI2,HADH,UHRF1BP1L,UBL7,TXNDC11,ING3,TOP3B,DHDDS,HECA,CHM,RPS4Y1,LYSMD3,GOLGA8A,MTERF1,JOSD1,SMARCD1,C1orf52,TUBGCP2,IQCH-AS1,NR4A1,CCNT1,EIF3D,FAM49B,NXPE3,CMTM3,HEY1,HOOK3,MARCH8,PIEZO2,RIT1,E2F5,RAB23,AP3S1,TIA1,TMEM266,SNW1,ZNF746,SBF2,MAML1,ZNF234,CFAP20,MYH11,HDAC9,ZNF554,LRRC8D,NOS1AP,LRRC58,MED12L,ARHGEF37,BFAR,ZFAND6,IL10RB,SGPL1,ZNF549,TAOK3,METTL2B,SF1,DNAJC27-AS1,ATXN7,FGFR2,ADK,ZNF266,PPARG,MTFR1,R3HDM4,TRNAU1AP,LINC01023,GRB10,LMBRD1,SMAD4,ETFA,TMOD3,TNPO3,MAPK6,CAB39,CHN1,SFSWAP,LMNB1,NTN1,C11orf49,ZNF804A,SMARCE1,TMEM106B,CBWD6,MFF,MSH2,STX16,MTA3,PARG,NUP214,CRISPLD1,MID2,PTK2,PPFIA1,TBCCD1,SHOC2,FANCI,DYNC2H1,CDKN2B,HILPDA,CBWD3,NOVA1,ZNF652,TOP2B,REV3L,PDE8A,SLC30A6,UBE2G1,KLF3-AS1,RB1,ANO10,ZPBP,ANKS1B,RNF144A,KCTD6,ABHD17C,IDI1,TGDS,MAP2K4,APBB2,SEC23IP,PEAK1,MAGED1,H3F3A,RANGAP1,XPO7,NPTX2,STT3A,CCNI,TCF12,SMIM14,SMAD5,SRGAP1,BLM,LYPLA2,MAP1LC3B,KCNH8,TRIM13,GRIA2,CYFIP2,SLC20A2,ADCY2,UTP18,KIF1B,APP,TIPRL,ABI2,TNKS2,VPS4B,ABHD13,TMEM167A,PIGT,OTUD7B,VPS41,ZNF532,EPC2,CCSER2,PLD5,KLHL5,SPTBN1,PALLD,FBXW7,WAPL,C5orf24,CACNA1D,MAGED2,SIK2,NXPH1,SPIRE1,MAP2K5,CDC42SE2,PPP4R1,ENAH,ST7,RALGPS1,PHIP,FBXL4,FAM168B,VPS54,RGS17,SETBP1,ZNF704,CDH2,SPIN1,FAM155A,EXOC4,SYT14,RIMS2,TBL1XR1]"
82,"[JMY,KIZ,CAPN7,FAM13A,THAP2,CRADD,MTMR7,CASC15,NDRG1,FOXP1,RBL2,SH3BGR,GSK3B,MPHOSPH8,ENPP5,FOXO3,SLC25A28,STXBP6,EMX2OS,FAM124A,SLC25A26,WWTR1,SUPT20H,PELI2,ARID5B,TRNAU1AP,GKAP1,TMEM68,GCFC2,CENPJ,PBX1,SLCO5A1,SIAE]"
83,"[ZNF148,CELF1,MIRLET7BHG,MYT1L,KLHL8,UBAC2,DTWD2,ATAD1,ARHGAP12,MYO6,IQCH-AS1,CUL1,ZMYM4,IDE,TANC1,RNF180,DMD,KLHL13,ILKAP,YAF2,MTHFD2L,KDM4C,GSK3B,ZCWPW1,STIM2,SENP8,AGO3,ADAM23,ATRNL1,MYRIP,MED13L,AP1G1,LSM14A,GEMIN8,KANSL1L,INTU,KAT6A,MYH10,ZNF827,BAZ1B,IBTK,RAB2A,NRG2,NCOA3,B3GALNT1,DPP10,ARF4,FOXJ3,GK5,TIMM23,STK39,PLPP3,CACNA1C,FAM135B,CDC14A,TOB1,RALY,PHC2,PIAS2,RAP1GDS1,MAP3K1,NTNG1,ZNF883,FAM172A,ZNF804A,KCNMA1,ZHX1,MEF2A,NXN,CLASP2,LUZP1,HNRNPF,NACC2,RNF217,FAM49B,LYST,INPP5A,DPP6,SEC23A,INPP1,CTNND2,ZNF521,UBR5,CACNB4,HS2ST1,FRMD6,POU2F1,UBE2D1,CCSER2,FAM184A,MTDH,AP1S2,UBP1,VPS13A,EML4,LRRC28,HIVEP1,PDCD6,SMARCC1,BRAF,GEN1,PTPRD,ARHGEF9,LTBP3,UBE2G1,TBC1D25,KPNA1,C16orf87,KPNA3,UBXN4,EXOC2,AKIRIN2,PPM1E,CCSER1,CDC14B,LHFPL3,PLCE1,SEC24B,SETD2,NUCKS1,GCLM,ANKH,ZNF292,CCDC146,C1orf21,SESN3,DNAJC1,HDHD2,ME1,PRDM2,KCNK1,RBBP6,DOK6,RC3H2,OLA1,ANO10,FARS2,DENND1B,HECTD4,ZNF746,FERMT2,PAM,UBE3A,STAT5B,ZNF638,GOLPH3,SSH2,LRRC8D,SFMBT1,CRYZL1,EPM2A,TTC21B,NR2C2,CUL3,PAK2,PARVA,RAB28,CSNK1G1,ADNP,MAP2K5,ADAM9,EPC2,ASAP1,ZNF334,ELOVL5,TMEM117,GCLC,NCAM1,PDE8B,WASF3,FAM13B,C5orf30,SLC35B4,DOCK3,RAF1,TDRD3,CELF2,ZNF624,CCNYL1,HS6ST3,HECW1,ARHGAP42,JDP2,FAM222B,DTNA,TRIO,CNOT2,PPP3CA,GPD2,SOCS6,AMPH,PLSCR4,GLI3,NTN4,GIGYF2,RBBP7,CCNC,PKN2,TASP1,WDR7,AKAP11,ZEB1,SNRK,USP10,WDSUB1,PLCL2,CGGBP1,WDYHV1,CBFA2T2,ZNF286A,TAF5L,FBXW2,PCNX1,TPP2,TBC1D20,ADAR,SCAF11,SLC23A2,CTNNB1,SMAD2,WASL,ZNF84,GABPB1,MAPK1IP1L,GABPB1-AS1,CDK8,RGPD8,LMNB1,KCTD6,AFF1,CTNNA2,NCOA7,SMC6,LMO7,B4GALT6,NR6A1,EEA1,ROCK2,LPGAT1,KIF1B,ARF6,TRAF3,AIG1,GNAQ,USF3,SLC30A1,PDE10A,TSPAN33,SETD3,TDRD6,RNF24,HERC1,SGCZ,GALNT7,FBXL5,OSBPL8,FH,ZFYVE9,KRAS,MIER1,TDRD7,PUM2,SVIL,KCMF1,MAPK8,STAG1,NCOA5,SETBP1,NT5C2,RABGAP1L,GOLM1,CUX1,TRAPPC10,MAPKAP1,STT3B,APBB2,SYT9,NRF1,MFF,RALGPS1,HFM1,OSBPL6,SYT14,LATS1,TGS1,TEAD1,TICAM2,HECW2,SH3RF1,KANK1,MED12L,HOOK3,CCDC92,FARP1,TRIP12,PRICKLE1,TRAF3IP2-AS1,ST7,DPYSL2,ICA1L,GMPS,FGF12,CACNA2D1,PLPP1,KIAA0232,NALCN,MTMR10,ABI2,NIN,FBXW4,BTBD7,DUSP16,ABCA5,TGFBRAP1,CDH2,YY1,ABI1,SATB1,GAREM1,CAPRIN1,SMCHD1,SMURF2,XPR1,NOS1AP,DNAJC13,CHN1,PEAK1,SGMS1,DYRK1A,FBXL17,MOB3B,SRGAP1,GKAP1,ELOVL6,ACTR2,ADD3-AS1,LANCL2,SPRED2,CNIH1,TMEM170B,OTUD4,DLGAP1,PPP1R9A,COL19A1,BEND6,SLC16A1,TAOK3,LUC7L2,RUFY3,DOCK10,SPTAN1,KCNIP4,MKLN1,NLGN1,DTNB,TOP2B,PAFAH1B1,REV1,KIF9-AS1,ME2,ATF2,RAB14,LCOR,JAK2,ESYT2,CHD1,ST3GAL6,SLC35F1,CACNA1D,LRIG1,BMPR1A,GTF2I,PHF3,AHI1,GNAO1,PPM1K,WDR17,ANKRD11,HDAC2,MTMR3,FBN1,APBA1,VKORC1L1,RB1CC1,STK38L,SLC44A1,LCORL,VGLL4,SMAD9,PTK2,DMTF1,NUFIP2,ZNF704,STXBP5,PPM1B,RASA2,FRYL,HNRNPR,GPSM2,FAM110B,CNTN4,ATXN2,CLIP4,FAM155A,PPM1L,N4BP2,KDM7A,PSMD14,SLC2A13,SPTBN1,FUT8,CDC42SE2,SPEN,TMCC1,ACSL3,DSE,CEP85L,RANBP9,AFF4,ZSWIM6,USP9X,CNKSR2,TNPO1,PPP2R5E,NRG3,RBPJ,EXTL3,CHL1,NIPBL,C5orf24,UBE2N,CDK6,L3MBTL4,FOXN3,ZFAND6,ZNF592,KLHL32,RIMS2,ARPP21,FAM171A1,NLGN4X,SOS2,LRP12,FZD3,BMI1,NETO1,FAR1,EHMT1,ROCK1]"
84,"[DUSP3,LINC00499,TIMM8A,LINC01411,TMEM176B,TMEM132E,PAUPAR,NIFK,TMEM246,MTIF3,CHCHD1,SDF2L1,PIGO,KRBA1,POLDIP3,CCDC149,TCEAL1,SNN,MICAL3,ANO10,OPTN,SNX19]"
85,"[TMEM100,GCN1,ALYREF,B3GALT5,YKT6,MKRN2OS,CA8,STK17B,MRC2,PKP2,POU3F2,CYB561A3,PXMP2,LHCGR,ZKSCAN7,A2ML1,SRPRA,PTPRO,C5]"
86,"[SLC9A6,TRAP1,PRRC2A,PI4K2A,REXO2,ZNF330,ABCA2,GLB1L3,PRDM11,GOPC,EEPD1,GRSF1,MARCH6,INTS4,ZNF708,RABIF,EPB41L3,EED,FAM8A1,SRP68,NUB1,PHB,ZBTB34,GLYR1,PRMT2,DNAJC9,SNRPD1,MSL3,AATK,SUN2,TOMM40,GIT1,STARD7,GRN,NCOA7,MZT1,CTDNEP1,FSCN1,STK32C,PAIP2B,FSTL5,EFR3B,CORO2B,DDX5,CDC23,CPD,IFIT5,MDM4,HK1,ID4,ANXA7,SP1,CLDN11,FOXK2,FBXO32,PWP1,GAP43,KCTD5,UBALD1,GIN1,PURA,USP37,SLC35A2,ZNF518B,FAM71D,RANGAP1,SHTN1,DYNC1H1,TSSC4,APBB1,PINK1,P4HB,SNUPN,MAPK8IP3,SDF4,SARAF,GNG5,STON2,MRPS36,CREBRF,DSTN,SNRPN,CS,HNRNPH1,MAP3K9,FARSB,TOB1,STARD3NL,MORN4,ANKRD18A,IFT140,PEX5,GNB1L,FAM98B,PANK3,EIF3D,ST3GAL5,PLEKHA1,PEG3,SRP9,DNAJA2,OSBPL9,PNN,ANO10,SBK1,PITPNA,TMEM63A,ESR2,BAG6,ANKMY2,C5orf15,EIF3A,VOPP1,NUCKS1,SNX8,CBWD1,OGDHL,KCNJ6,SEC16A,URGCP,CPEB2,DEPTOR,TRIP10,EPB41L4B,STMN3,B3GAT3,ARID5A,HECA,DCAF11,CCDC186,TMEM47,PPARG,NEDD1,CSTF3,SF3B6,VRK3,ATXN7,NFIL3,PAK1,COX5B,MMGT1,SPG21,LARP4,STMN2,G3BP2,FGF2,APC2,DTNA,ANKRD6,CTHRC1,NSMCE3,CADPS,KLF13,RFESD,SLC22A23,MARK2,CARNMT1,PDE10A,NCK2,SATB1,PSMD3,CACYBP,SESN3,VPS37C,BASP1,CTPS2,PWWP2A,PTPN11,SYNM,ZNRF3,ADD2,CORO1C,FADS1,SLC25A3,LRRC8B,ZNF644,FSIP1,JAZF1,LINC00535,ATP2A2,PNKD,STYX,TMEM229A,SFMBT1,TIPARP,NCOA2,EIF3J,CDC42,BBS7,LRCH3,KDM3B,IFT88,LRCH2,THUMPD3-AS1,KLF3,CBX5,RNF11,MTURN,RHBDD1,DACT3,RAP2A,SKIL,EHBP1,SULT4A1,AHI1,STRBP,DNAJB6,SPECC1,PLD5,FAM50A,SOX5,SPPL2A,CUL3,GTDC1,CLCN3,DPY19L3,SOD1,BAZ2B,SENP6]"
87,"[NAA50,ZNF529-AS1,ATP6V1G1,DIAPH1,CCNT1,DVL2,COMMD4]"
88,"[ZC3H13,KLHL42,IMPA1,CNTN5,CACYBP,CHN1,AKAP11,TAF4B,RAD21]"
89,"[USP6NL,KPNA4,DRAM2,FAM110B,RARB,KLHL15,CHL1,FUT8,SMAD5,VPS54,OCLN,MYO6,FBXW7,TMEM68,AZIN1,SH3RF1,GPD2,TBK1,ADAM10,CAST,NT5C2,GPCPD1,DNAJC13,LRRC8B,RASA1,DLGAP1,BACH2,MARCH6,CASD1,CTNNA2,HFM1,ZNF521,ICA1L,FAM149A,USP40,ELOVL7]"
90,"[AASDHPPT,VEZT,SDK1,LINS1,RYBP,PSEN1,IPO8,AGK,FGF12,PRPF38A,FXN,ZNF229,UBR1,BCAR1,CARD8,FKBP15,HMX1,BRCA1]"
91,"[TRIM52-AS1,LYPLA2,SHANK2,RFX2,RUNX2,SLC1A6,SFRP1,MBD3,ZSCAN1,SETD9,ACY1,C17orf80,SF3A2,TP53I13,HSPH1,NAB1,KLHL2,APMAP,PPP1R21,CCDC170,NFATC1,STARD13-AS,NME2,ABI2,C1S,PAPSS2,BICC1,OMA1,SNN,FN3KRP,TDRD6,MADD,BIRC2,PRICKLE1,SULT4A1]"
92,"[WIPF1,INTS6,HIVEP2,LINC00472,WDFY3,NBEAL1,CADM2,PDS5B,IL6ST,MORC3,IGF1R,ARHGEF12,STIM2,BTBD3,ZMYM2,RB1CC1,C1GALT1,TAPT1,MBNL1,RUFY3,KIAA1958,CSNK1G3,TRA2A,LRCH2,CDC42SE2,ESRRG,GPR137B,ITSN2,ATXN1,HSPA4L,MLLT3,TAB2,CNOT4,DENND4A,RCAN2,CDK17,CREBRF,OSBPL8,MTM1,ACTR3,NBEA,MLXIP,WDR19,MEF2C-AS1,ROCK1,ACAD11,USP33,SOX5,PTPN13,HDAC9,MKLN1,CD274,P4HA1,ERBIN,LINC-PINT,SLC12A6,NCOA2,UST,ZFR,NRIP1,CSNK1G1,C6orf62,BACH2,ZNF516,DNM3,MICAL3,TNRC18,ZADH2,SLC41A3,NFIB,TAX1BP1,ZDBF2,KCND3,MAPK1IP1L,KANSL1,KIZ,BTAF1,ZNF207,TNIP1,DCUN1D1,PARP4,ACSL4,HSF2,CTBS,NEDD4,RNF146,TSC22D2,MRPS31,SNX13,FAM160B1,AK3,EML6,KIAA1586,RFX3,UGT8,PHF21A,PARD3,FIGN,FBXW7,LEPR,PIK3CA,SESN1,PARP8,PLPP4,CNTNAP5,STXBP6,WWC3,SLC35F5,IMMP2L,PTPRZ1,DICER1,QKI,SGK1,MANBAL,LPGAT1,KLHL42,CADPS2,LIG4,IGSF11,UXS1,KLHL24,HERC3,PSMD6,STXBP5,RSBN1L,NEK1,RXRA,GPR176,MDM2,ARID2,DST,ATM,DSE,DIAPH1,NAE1,N4BP1,GNPNAT1,C12orf4,IRF2,DIDO1,UBAC2,RNF111,KLHL8,INTS6-AS1,ANO10,ARID1B,TCF12,SLC30A1,JDP2,GIGYF2,ZNF347,ASXL1,OSBPL1A,CTBP2,FOXO1,SMC5,TRIQK,METTL24,UBE2V1,BVES,WHRN,SUPT20H,DLEU2,TTC17,TMOD1,LIMD1,CEP112,MTHFD2,TMEM246,RNF139,GEN1,PRKY,FKBP7,TANC1,TEP1,ACTB,GLDC,PLSCR4,CHIC2,CLIC4,ZDHHC2,CEBPD,DHTKD1,LRRN1,MADD,METTL5,HDLBP,TSHZ1,ACTA2,FECH,SLC36A4,AZIN1,C1GALT1C1,PHF21B,KCND2,TXNDC11,GNAS,ACSL3,TMEM132E,DPYSL3,PRKX,FOXO3,EPB41L5,GPR135,LINC01578,MARCH8,SNX27,TRAK1,FAM13A,FBXL5,ETV6,ZCCHC3,TCAF1,MTIF3,TPD52,NBL1,KDELR2,UBE2J1,HNRNPU,RPAP2,NPAT,RBM17,FLCN,ZFAT,BAG2,ECE2,TMEM106B,FAM169A,NALCN,AMFR,ADIPOR1,AHCTF1,CNTN1,TACC1,PRKD1,FBXO11,GRIA2,USP54,FAM110B,NEK7]"
93,"[CHSY1,SCARA3,RAB3IP,GLIS3,MX1,MATN2,BAALC,SORBS1,RFX4]"
94,"[CHST3,CHRNA4,CNTN3,C16orf95,CDH23,VWA5A,CXXC4,LIFR,CISTR,FMNL3,DUSP1,RPH3AL,RXRA,ZNF764,CCDC144NL,PRKX,FAM122A,PDZD2,SAMHD1,JUP,HCG25,LONRF3,TP53TG1,PKD1L1,PHACTR3,SLITRK3,SYTL4,KIAA1217,MED30,ELOVL4,CHST9,FKBP5,ZNF639,SLC12A6,TDRD6,CLIC5,DACH1,DOCK11,TUBA1C]"
95,"[FAM71D,CCDC127,CASP3,CLPTM1L,VARS,PSMD7,LLPH,ROMO1,SF3A2,LRRC24,ZNF316,CCDC22,PAQR7,C12orf66,NRBP1,LIG3,ADCK5,TMEM9,STK38L,HNRNPAB,ELOVL4,CSTB,POLR2G,CTU1,STMN4]"
96,"[PRNP,CEP120,ZNF12,DUSP28,HIPK3,HNRNPF,NCK2,MYO5B,APLP2,CNRIP1,SLC36A4,EPS15,PUS7L,CMAS,GNG4,RNF111,TMEM144,PCBP3]"
