,regulon
99,"[NOL9,RPRD1B,CORO2B,UBR1,TRIO,SEC31A,ADPGK,ANP32A,ELF2,RANBP9,RBFOX2,CLIP1,RHOBTB3,MYH10,EIF4E2,UBE2F,SCAF11,PPP2R2A,CEP170,ZFHX3,MED31,CCM2,DNAJC1,ZNF569,MEF2A,POLR2A,HPS5,MED30,VPS54,PSMC6,ACER2,FAM160B1,NCOR1,CBLB,ABCD4,CDC34,ATP11B,EIF2AK1,SMCHD1,WBP1L,MAST2,MAP3K7,TMEM164,ZNF638,ZBTB2,ZNF512,ZNF737,CDYL,SHOC2,SNRPB2,TAF7,STK31,FCF1,CRMP1,WDR43,AAGAB,SECISBP2L,ZNF76,ZNF335,CACUL1,CDC14B,TRIM33,AP1M1,MEIS1-AS3,ZNF821,UIMC1,TBL1X,SESTD1,MFAP3,RRAS2,SEC23A,RPRD1A,XRCC6,TRPC1,GTF2A1,ARHGAP1,DCP2,DPY19L1,GDI2,CCDC126,C14orf119,RNF8,CDADC1,UBAC2,C11orf54,TIMM23,ZNF197,TRIM27,APPL1,PXN,GAN,MIER1,POLR3E,OTUD4,NIN,AP1AR,REL,TMEM165,KCTD10,MAP2K5,PPP2R5C,KPNA6,BCL2L13,KAT6A,OAF,PDPN,NUFIP2,SLAIN2,HCG11,ILKAP,MTHFD1,FAM177A1,NDFIP1,IQGAP1,ZNF766,LRRFIP2,CUL5,EIF3M,RAB3GAP2,DLEU2,IMPA1,ZNF493,SLC26A2,ARID4B,AP3B2,PDCD7,AHCTF1,AZIN1-AS1,UBOX5,L3MBTL3,INTS6L,ZNF777,BCLAF1,CISD2,ZNF490,NSRP1,ARFGEF2,DIAPH1,SRRM1,KDM5C,DYNC2LI1,DHX36,THOC2,POLR3A,GOLGA1,EIF4ENIF1,TAX1BP1,DENND5A,RNF168,ZNF506,TCERG1,ANKRD13A,SAP30BP,TARSL2,TANGO2,SNX25,SEC22A,ICE1,NCKAP1,SEC22B,TAF1,AKIRIN1,LUC7L2,ZNF597,EPS8,MAML1,SLC1A3,RNF10,GOSR1,ZNF45,TBL1XR1,RARS2,SECISBP2,CHODL,ADAM17,TBC1D15,SBF2,AASS,DNAJA1,SENP2,ARID3B,MYO9A,EIF5A2,RAB5A,NRCAM,CD46,AP5Z1,GZF1,FAM114A2,CHERP,AP1B1,XPO6,CSTF3,MTR,DNAJB14,PPP2CA,CPEB4,CAST,HIF1AN,COPG1,SEC24B,VPS33B,BNIP2,MDM2,MYEF2,FANCD2,ZNF610,EMX2OS,MRPL3,SNIP1,SDCBP2-AS1,STX12,PPP4R3B,NICN1,ESR2,MED27,YTHDC2,DCLRE1A,CRYBG3,ATXN1,ACVR2B,MAPKAPK5,LPXN,KCNQ3,NSUN4,IL10RB,ZDHHC7,BECN1,DENND4C,SENP5,PHLPP2,MARK2,ACTR2,GEMIN8,ERRFI1,CD27-AS1,ACTR3B,GPR155,RBM27,KPNA1,PMP22,TBRG4,EIF4A1,CLK2,PITPNA,TPR,HDHD2,ELMSAN1,NMRAL1,SRP54,CCNG2,KLHL42,PDZD8,SLC37A1,SRSF2,RAB21,ICA1L,PSMD14,LIN52,SH3GLB1,COQ10B,ZNF764,BEND7,TBK1,THOC1,FCHSD2,WAPL,TRAF3,ODC1,MARK1,FBXW4,SLC23A2,HDAC6,AP3B1,CAMTA1,WRNIP1,DDX42,ZFP30,LSG1,PTBP3,DENND4A,GTF3C1,DHDDS,ARMCX5-GPRASP2,PGS1,LARP4B,SPEN,ENTPD5,LIPE-AS1,TM9SF3,ZNF518A,USP53,RAP1B,VIPAS39,LYST,GATAD2A,CDC37,XRCC5,SEC14L1,NUP35,IDH3A,BIRC6,TRMT12,UBXN2B,FBXL5,LYPLA2,SEC23IP,EIF2A,ETFA,SERPINB1,ITCH,GTF2H3,ZNF185,ZNF273,SCFD1,ZNF529-AS1,IRF2,SETX,RNF34,MIR646HG,DCAF5,C1orf198,COQ7,ERGIC2,XRCC2,FANCM,ZSCAN18,DCAF12,LSM14A,ANKRD42,ZNF513,KPNA3,TSTD2,INTS3,PRDM2,CMIP,GLDC,RBSN,NFE2L2,DTNA,MARCH8,GPHN,PPP3R1,ZNF431,SFT2D2,TSG101,INIP,NOL10,MRPL39,RRN3,FAR1,SLC35F5,PARS2,SPPL2A,PLEKHM1,ZNF570,RNH1,PHIP,ZFX,TGS1,MAPRE2,ANO10,IDI1,PFKFB4,PRKAA2,APMAP,STON2,RAB18,B3GAT3,MTHFS,SUPT6H,STS,ZRANB2,MRPS31,MORC3,CEP57,ZNF626,ZNF85,NPLOC4,LRIF1,DNTTIP1,FUBP3,TMEM8A,MYRIP,MFSD14C,EIF4G1,PCBP2,ABCC11,ZNF528-AS1,USP10,TTTY14,SGIP1,ZNF394,SENP7,ATP6V1H,ZNF592,ZNF7,LETM2,WDR3,RDH13,PKIB,CSNK1A1,DOCK6,MAGOHB,RGS19,HMGCR,PODN,MPP5,SGK3,CASD1,ZNF75D,SNX19,RNF2,OXNAD1,GFM1,TRIP12,SMAD4,ZZEF1,SLC25A36,FOXJ3,MIR100HG,DENND5B,UBE2G1,KIF2A,COPE,NRDC,VMP1,SAR1A,NEDD8,MTURN,SUPT3H,MED17,WBP4,EME2,TNPO1,AFF4,ZMYM4,THRAP3,IBTK,TRIM26,SUDS3,ZNF140,C22orf23,ST3GAL4,RSRC2,ZNF655,SEMA6D,RABEP1,HAT1,UBE3A,RABGAP1,LIFR-AS1,NSUN6,RPL27,UBE2W,SLC25A46,TIAL1,IFT43,MECR,MDH1,UBXN4,TM2D3,AHI1,LINC00476,SSBP1,ZNF730,LINC01278,TBC1D25,SERTAD2,QRICH1,STAU1,FKBP15,LUZP1,NFIL3,SUB1,SPAG9,RBMS2,ST7-OT4,SPAG8,ZFYVE16,MAN1A1,MICU2,ZMYM2,PRPF4B,EMC7,XPNPEP3,EIF3L,PARP4,CALU,TRMT11,LINC00630,KTN1,ZNF528,ZNF91,UBE2D2,PTRH2,TDRD3,ZBTB11,FBXO38,SLC11A2,DCUN1D5,NUP214,YME1L1,C11orf65,GSPT1,CSTF1,BTBD9,CMSS1,RERE,DCLK1,DPY19L3,ZNF708,ANKMY1,SULT1C4,USP8,FAM228B,DICER1,GPBP1,THAP6,REV1,RABGEF1,SLC4A4,ZMYND11,FBXL7,ZFY,ZNF438,INTU,CMC2,GIGYF2,RBM17,PTPRM,CHAMP1,CDH11,USP39,TGFBRAP1,TMEM91,TTI2,KPNA4,ME2,FUT8,MFN1,CFAP97,CTNNA1,DYNC1H1,SVIL,KLHL2,HNRNPA2B1,PTPRD,RAP1A,KLHL18,USP45,CHD1,MAGI3,AP4S1,NFKB1,TRMT10C,DHRS4-AS1,MLLT10,ASXL1,MFF,CGGBP1,RASA2,ZNF529,DLEU2L,LMNB1,PDXDC1,UBE2N,NRBP1,CTPS1,STPG2,FAM168B,LRRC8D,CAB39,CTNND2,RPS19,MTPN,TOP2B,SLK,MTMR3,GSK3B,ARMCX5]"
100,"[ADNP,ROCK1,PUM2,STAG1,ZNF827,ELOVL2,STRN3,ZFAND3,MGMT,MIOS,CHD6,NCOA3,LINC00886,MDM4,ATRX,MAP2K4,EPS15,NBEA,ABHD17C,UBE2W,MLLT10,SLX4IP,GOLIM4,KMT2C,MBTD1,ARHGAP24,NCAM1,SMAD4,AGFG1,PTPN13,ATP8A1,ADAM10,CUL3,SPAST,ZNF521,ZBTB20,TRAF3IP2-AS1,GTDC1,MTMR3,SMG1,SMURF1,ATXN7,CUL1,VEZF1,TNPO1,TCF12]"
101,"[CNTN1,MTUS1,ACVR1C,ZBTB20,ERBB4,ADGRB3,DNM3,CDK8,RFX3,SOX5,MSRB3,VAPA,NCOA2,LINC00472,ABI2,NR3C2,ARAP2,BAZ2B,PDE4B,PPM1B,ADD3,THRB,HELZ,FOXN2,TCF12,KBTBD2,BRINP3,UACA,NFIB,FER,ARHGAP5,MLLT3,PTPRK,TAPT1,SALL3,DNAJC13,HBP1,CTBP2,ARHGAP24,KLHL24,CASD1,CADM1,STAG1,ZFX,MPDZ,SNX27,FUT8,CSNK1G3,GKAP1,TOX,PTPN13,EXTL3,SMAD4,NCAM1,BMT2,FAM214A,KANSL1,FUT9,CTNNA2,XPO7,LCOR,STAG2,PCNX1,STAU2,NCOA3,RORB,VEZF1,RORA,ADGRL3,TRAM1,ZNF438,KLF12,RB1CC1,RAP1GDS1,HECTD4,ATXN1,PLS3-AS1,ZNF521,SMC6,FBXL4,EFNA5,PIK3CA,IRS1,KIAA1958,FBXO11,FNDC3A,N4BP2,RBPJ,PRKACB,DSE,EIF4G3,ZMYM4,ERC2,AUTS2,PLXNB2,PDE6D,KATNAL1,PTK2,TMEM170B,RBM12,MAGI2,OXR1,TRAF3IP2-AS1,FZD3,LYPD6,ZFYVE9,SYT2,ROBO1,CTNNB1,MARCH6,ARID2,MPP6,HFM1,FBXL3,PHLPP2,SALL1,CNOT4,DLG3,ZHX1,PDCD10,PPP1R9A,PRNP,SETD3,HERC3,PPFIA2,CDK19,TAOK3,ESRRG,KDM5B,EPS15,PDGFC,GPSM2,CGGBP1,KAT6B,PHF3,ZSWIM6,ZNF532,ZFHX4,PRKD1,EPC1,DLGAP1,GNAQ,RSF1,SNX9,APCDD1,RREB1,NRIP1,NLGN4Y,NFKB1,SOCS5,IL6ST,ATXN7,SMAD2,RARA,FOXP1,JADE1,LIG4,NT5C2,NLGN4X,ESYT2,ZNF618,ADCY2,INO80D,PKN2,CDC14A,REV1,MAP7,LPIN2,ICA1]"
102,"[PHACTR3,PREX2,HUWE1,WLS,SFMBT2,PTPRM,WDR35,NALCN,CTBS,SPIDR,TAB2,FKBP9,PDZRN3,PIK3C3,HIPK3,CLN3,ZCCHC24,CBWD1,HFM1,DMD,EXOC4,TMEM117,MAP4K4,PHF21A,SMC5,CRBN,KIAA0895,SIAE,PTPRZ1,NF1,CEPT1,KATNAL1,ARID1B,ZDHHC2,MINK1,PLSCR4,THBS4,CCDC149,SNED1,DST,PSMD1,GPR137B,SNX24,OSBPL8,PTPRF,ALAD,TM7SF3,BOC,SPTBN1,ICA1L,PAIP1,NECTIN3,CCDC186,ASXL1,MAST4,MICAL3,ZBTB46-AS1,PHIP,CSNK2A1,ZFYVE9,RGN,SGPL1,PSD3,ZFR,COMMD5,FOXO3,UNKL,IGF1R,EFHD1,VANGL1,TBC1D30,ABLIM1,SMIM8]"
103,"[PFDN2,CCT8,NAB2,DNAL4,DNAJC8,MIS18A,AURKAIP1,CREB3,SUMO1,TIMM13,CISD3,MRPS17,TESK1,AIP,CHCHD1,NDUFB8,TBXAS1,C19orf53,ATF5,STUB1,LAMTOR5,GLRX5,DCK,CASQ1,RPS3A,BTF3,C12orf76,NDUFS7,MRPS15,COA6,BCAP31,ORAI2,RPL8,ANAPC11,MXRA7,TUSC2,MYO1H,INPP5J,COX5B,ESR2,RSL24D1,IMP4,RNASEK,BLOC1S2,MAGEF1,NDUFA7,CCDC51,RPL5,OOEP,PRELID1,POP7,NOP10,ZNHIT1,RANBP1,DCDC2,RPL29,TRAPPC2L,PPEF1,PHF23]"
104,"[NR2F1-AS1,ERBB4,AKT3,KIAA1958,RORA,CADM2,BAZ2B,KMT5B,PELI2,TFDP2,MPP6,LCOR,ADD3-AS1,NR3C2,PPM1B,ZNF704,PTPRK,HECTD4,THRB,PIK3CA,DLGAP1,RNF182,KLF12,CHD6,CCSER2,SYN3,ARID2,SALL1,PCMTD1,SMAD2,N4BP2,RBPJ,AMOTL1,ZC3H12C,WDSUB1,DIS3L2,NIPBL,PLS3-AS1,FLRT2,TEAD1,NCOA2,EPC1,MTUS1,NEBL,PLAG1,NALCN,DSE,MAGI2]"
105,"[NFKB1,SLC23A2,USF1,MCM3,TRMT10C,L3MBTL4,DGUOK,LYPLAL1,GOPC,RNF31,NUP35,ING1,SPIN1,MTHFD1,TTTY14,KIAA1841,SLC25A46,PSMA6,NAP1L1,WAPL,TRAM1,SEC23B,UBE2J1,EEF1E1,KCMF1,SENP8,HCG11,FYCO1,REV1,RNF138,LIPT1,SETD5,SFMBT1,ZBTB2,SENP6,COMMD3,GIGYF2,LRRC8D,RNF146,ALDH18A1]"
106,"[ERH,RPS27L,MAD2L2,TXN,TOMM40,PIP4K2A,SURF4,ENY2,ZDHHC7,PSMA7,SSR3,EIF5,CCT4,NDUFA6,CTR9,ZBTB33,YBX1,NDUFA5,ATP6AP2,YWHAE,RBM15,UBE2J2,RCE1,C8orf88]"
107,"[INPP5A,UBQLN1,MAPK1,ASB6,METTL9,SNAP47,ZNF585A,ATP6V0A1,CCT2,UVSSA,COA5,EIF3J,MTX3,ZBTB21,MCM7,LAMTOR3,AGTPBP1,CAPRIN1,RHOBTB2,DDX51,DICER1,CLUH,CDC14B,CALM2,RIC8A,CFAP36,CPEB4,FBXO34,PDZD8,PRMT2,ZBTB11,POGK,MAPK8IP3,BEGAIN,FAM168B,CAMSAP2,MYBBP1A,CAP1,XRN2,KDM4C,CTPS1,FAM114A2,GPBP1,ARHGEF7,NREP,DTX3,UHMK1,C1orf131,SETD5,ANKRD20A1,DYNC1H1,HNRNPDL,IWS1,ANKHD1,YRDC,RPRD1A,FNBP1,EIF4G1,ERN1,C6orf89,ACTR2,SNRPD1,ZC3H15,RABEP1,MORF4L1,USP32,GARS,ZDHHC3,CHMP3,XRCC6,SMC5-AS1,ADAR,POLR2M,MASTL,SERBP1,MCRS1,BCAS2,NPC1,MTPN,SGTA,ZNF652,EIF2S2,YY1,DENND4B,FBXO5,MSH6,SEC63,DNAJC5,GTF2F1,ZFYVE27,RBBP7,TJAP1,PYCR2,ARFIP2,SNTB2,GAPVD1,IPO7,PADI2,FGF14,LSM14A,OSBPL1A,MRPS10,FAM3A,PKM,NUFIP2,DNAJB14,SLC35E1,RHBDD1,VKORC1L1,SSBP4,USP24,PIP4K2C,ABHD17C,CLOCK,ANKRD12,KHDRBS1,B3GALNT1,NFIX,PA2G4,ABL1,SSRP1,PAFAH1B2,UBE2D3,USP42,CMSS1,COPS2,BACE1,USP7,TANGO2,PIGT,ZNF91,MED15,ZNF26,LGR4,TLK1,ITGB1BP1,TRAP1,FHL1,CDKN2AIP,RAB3GAP2,KANSL3,GFM1,GLS,LDHA,PRRC2C,EIF3H,RPF1,HERC1,HNRNPA2B1,PPID,NTN4,CNDP2,PCGF6,MKX,RBPJ,P4HA1,MRPS21,TDRD3,ZNF316,FBXW9,PAIP2,KLHL12,CEP295,NDFIP1,KLHL9,HNRNPA3,NUDT9,IKZF5,IRGQ,PCDHB6,AP1M1,RBM28,TMEM167B,MAGOHB,LINC01001,GRIPAP1,MIR17HG,GNA11,LSM6,ASAP1,PIGV,CNBP,CDC16,MPPE1,MFSD11,PGAM1,C11orf1,CCDC25,TRIO,TMEM198,G6PD,GNAS,NINL,SLC22A5,TTBK2,CCNI,COMMD5,KLHL42,ELP3,SPIN1,NSMCE1,NUTM2B-AS1,RRP1,WDR34,UTP18,GID8,TMEM87B,EVA1C,LARP4,MCMBP,CCNYL1,ZNF580,CUL1,MAP3K13,RNF216,LITAF,GUCD1,KTN1,CCT6A,TIGAR,LRPPRC,KBTBD7,HDAC6,CYFIP1,SETD2,BEND3,CEBPG,CALM1,COPS7A,ABCF2,ZHX1,FAM135A,KBTBD12,SERPINB1,RAP1GDS1,USP12,SDCBP,ARF4,CCDC47,EIF3D,MORC3,PDS5A,ARCN1,PEX26,SMARCC1,CBFA2T2,RHEB,RAB14,SPATA33,AKAP12,NMRAL1,ARHGAP21,GAR1,MDH1,PDPK1,DDX6,SEC24C,NOB1,CHERP,LIMS1,MLLT1,GLI4,GOLGA7,LRRC3B,HNRNPH3,SF3B2,LENG8,HNRNPD,PLRG1,LINC01135,ATAD3B,GPR155,SOS2,DDX42,PPP1R10,USP10,COPB2,SERAC1,EIF5,NAXD,TSSC4,TRAF7,PRKCQ,MTCH2,EIF2B2,MAP2K4,ZNF385A,MAPK11,AHI1,C12orf40,PACS1,AAR2,NIFK,AP1S2,KATNBL1,TWF1,NADSYN1,M6PR,RAB22A,CD63,UNC93B1,CCDC73,RPN1,VCPKMT,LEPROTL1,CANX,ABHD5,PDCD6,GMPS,CAND1,APPL1,MAD2L1BP,RAB7A,PPP1CA,DHRS7B,RAB11B,DPH3,RTN4,ZNF507,TUBB2A,ESD,PPP2R5C,GLO1,FAM107B,ACTR3,GTF3C1,TOM1,LSM5,RIT1,NDNF,GOSR2,KNOP1,TRAPPC4,CD164,B3GAT3,LCMT2,CDC123,TRA2B,ARHGAP12,CHKA,BZW1,ZNF579,SMARCD1,ABHD17A,EMP2,AZIN1-AS1,SDR39U1,CARS,HPD,TGS1,ZCCHC2,BECN1,STX12,SLC23A2,TPT1,BNIP2,USP36,PTP4A2,RNF31,NAA20,ATIC,ZNF615,TSG101,INTS1,FBXO32,ZFPL1,APTR,ZNF773,ATF4,CYP4F11,PLEKHA1,GSTCD,DCAF7,SEC24B,ZNF738,YWHAE,PPP2CA,ST3GAL4,NRIP1,CCND2,RRBP1,PPARD,HCFC1,HIPK1,MFAP1,CUL4B,FAM234A,B3GAT1,RYBP,H2AFY,KDM5C,CTSZ,NFKB2,BRD2,SLC38A10,NT5DC2,THAP5,SUPT5H,PGGT1B,ZNF621,ZFAND6,WDYHV1,MBNL1,PSMC6,GTF2A2,TYMP,C18orf32,FBXW7,PIAS4,EPCAM,SMIM12,RNF141,ARPC4,ATP11B,SLC38A1,COLGALT1,ZC3H3,CLPTM1,ACVR1,NKIRAS2,CCDC50,USP33,OTUD5,SEC24B-AS1,VTI1B,AFTPH,SLC52A2,DUSP1,NUDCD3,RSRC2,NR3C1,NOC3L,CCDC92,VAMP3,POLR3A,RECQL,TTN-AS1,PCDHB13,CCDC107,ZC3H7B,WDR83OS,SCYL3,UHRF1BP1L,COPG1,POLDIP2,IPPK,ELK4,GPAT4,ADIPOR1,IRAK1,PRKCSH,NRBP1,PRKDC,AGGF1,HNRNPK,RBM22,METTL3,VPS51,KDSR,SLC46A1,RPS21,TMEM65,LRRC57,RNF168,PURB,EBAG9,SLC25A11,STT3B,RUFY3,SLC22A17,RASA3,SEC22B,LARP1B,SARAF,GLRX3,TIAL1,MMGT1,NUP153,PCNP,BORCS6,KRR1,RAD21,TBRG1,PSMD11,NDST3,PANK3,SLC44A5,CHMP1A,ARHGDIA,CTDNEP1,MOCS2,ATL3,CLTB,SNRPN,IVNS1ABP,PRKAR1A,RPL32,SYT13]"
108,"[SNHG17,RRP36,FYTTD1,ANKRD37,HNRNPH3,ZNF592,CTR9,ARPC3,CFAP36,OAT,UNC5B,ATP13A3,BHLHE40,SERAC1,SAR1A,CDC42EP1,IRF2BP2,XRCC6,HMGCS1,GTPBP4,PPP1R15A,CAB39,CCNH,ZFAND5,RCAN1,HSPA9,ZBTB11,COA5,TOMM70,ACSL4,LIMD1-AS1,CNIH1,NOL11,SH3PXD2B,MBD1,ERRFI1,ARMC5,SEH1L,RELB,MLLT1,RAB21,GNE,LAMTOR3,MPC1,CSTF1,BCAS2,ATG3,SNRPD1,NICN1,DAXX,MRPS33,PPP2CA,SNX11,SYNCRIP,RBBP8,CWC15,ACTR2,RANBP2,CDS1,KLF10,ZNF160,SF3B4,SLC37A1,SNRNP200,FAM167A,ETF1,UTP15,E2F3,PDCD6,TIPRL,VPS18,CAP1,MRPS21,PCNP,ZNF841,DCAF11,YRDC,PPP6C,NDEL1,GNL2,KDM8,FRMD6,TIAL1,CDC34,OPA3,TINF2,ACTN2,BECN1,ANKEF1,RPF2,TSEN34,ZNF582,SEC24C,ZNF395,ATXN7L3B,PARD6A,ZNF10,DCUN1D3,AGFG2,PRDM10,NAP1L1,TRAPPC2B,ABCF3,THAP5,SYAP1,USP51,MAPK4,DPP10,SMARCA2,SLC7A2,DFFA,CHD1,PITPNC1,DESI1,DIS3,ESD,G3BP1,SNAI3-AS1,MPDZ,SLC12A2,CHMP1B,NRBP1,DDX19A,LRRC47,BEND3,NTNG1,MAPK13,FBXO34,GAS5,C2orf66,SEC23IP,BZW1,MTPN,RAE1,SPTSSA,IST1,ILF3,FAM131A,DNTTIP2,UBR7,UBE3A,FAM168B,MAD2L2,AKIRIN1,CDC27,PBLD,AP1S2,RCBTB2,ARMCX3,PPARGC1A,CCNT1,SKIL,RSL1D1,HIVEP2,VCPKMT,YKT6,NUDT9,GBE1,EIF3A,ELOVL4,DHRS1,RNF138,CREM,GATAD1,NR6A1,NCK2,SUPT4H1,EVI5,SEC23A,ME2,ZFX,SMARCA1,EXOSC5,AFF4,CCDC126,YTHDC2,IVNS1ABP,AHI1,SPG21,PSMC1,AAR2,ALG1L2,NDUFS3,HNRNPU,BIRC2,RAB11FIP3,HNRNPR,BTAF1,BRF2,EPB41L5,CPSF2,SETBP1,POM121,UBE2V1,GPAT4,PHF20L1,OGDHL,SGK3,KRR1,DCUN1D5,PSME3,EXOC5,RAD9A,ADNP,IMPDH2,NAT14,RABEP2,PSMD7,CISD3,RABGEF1,CWF19L1,HS3ST4,CCND2,ARPC1A,MRPL57,DAP,UBE2N,TFB2M,WDR46,NCL,UVSSA,TTC14,ZNF304,POGZ,ELAVL1,RASGRF2,MXD1,ATRNL1]"
109,"[CNTN1,THRB,TOX,RFX3,KLF12,CADM2,TRPS1,C1orf21,NRXN1,MAGI2,ADGRL3,BAZ2B,CTNND2,MTUS1,BTBD3,ZBTB44,MKLN1,SLC22A23,BBS9,ZC4H2,MEGF9,RORB,ZBTB20,PTPRK,OSBPL3,CDH2,GLI3,USP25,SALL1,GPSM2,NT5C2,DNM3,POU6F2,PPM1B,KANK1,TEAD1,NBEA,SOX5,ADGRB3,MPP7,DLEU2,CDK19,SPTBN1,N4BP2,FOXP1,RARB,FOXN3,ACACA,PTPN4,KIAA1958,NFIB,ZNF521,FAM20B,CHD7,LCOR,DUSP16,FBXO11,ZFAND6,CADM1,YES1,ZNF516,TAOK3,JADE1,NCOA2,SPRED1,KIAA0232,NCK2,RORA,RBPJ,LIFR,RASSF8,KAT6B,ZMYM2,PCDH9,RERE,WDFY3,MAGI2-AS3,WWC3,BRINP3,FTCDNL1,TBL1XR1,PLAG1,ARHGAP5,EPS8,FBXO30,ARID2]"
110,"[RAP2C-AS1,ZSCAN9,LIN54,EFCAB6,TUBE1,TPRN,FAM66C,XRCC4,WDPCP,GART,COPZ1,NVL,SIAE,GRB2,FBXO46,DNAJC2,GPATCH1,FAM53B,SENP7,SENP8,TOM1,STK33,RRAGB,ANAPC4,SEC22A,MAATS1,KIAA0825,CASC2,TTC30A,STPG1,LACTB,PMS1,RNASEH2B,MYO6,HS1BP3,TIGD4,RMDN2,C3orf38,RPL34-AS1,EPG5,LRRC28,RDX,RFESD,DENND1B,PDLIM5,PIGB,MFSD2B,DDX59,ZNF131,DDOST,TP53TG1,SETD4,ZBTB25,MIR2052HG,MPHOSPH8,LCMT1,SLC39A10,RABL2B,TERF1,ZNF721,C12orf66,ZNF75A,BDP1,MRPL33,IAH1,MDN1,TRAPPC10,SLIRP,CPNE3,C2orf73,CENPJ,CYTH1,NUP37,ZSCAN25,ZNF669,EEF1E1,NANP,MEIS1,EEF2K,CEP170,GINM1,NUP35,KCTD18,DDX46,DCUN1D5,ISY1,CACNB4,ARMC8,ZNF668,MAP3K8,TRERF1,DCAF4,THADA,GTF2H1,NNT,KIF27,NLRC3,ZNF491,PMM2,PPIL4,ATR,SPICE1,IQCH,FAIM,DCLRE1A,ANKRD36C,THEM4,LIMA1,IGBP1,CEP250,ZNF268,HSPA12A,UFL1,METTL2A,KIAA1586,C12orf45,SUCLG1,NDOR1,TASP1,PACRG,GOLGA5,GDAP2,DNAJC11,TTN-AS1,SCML2,RNF25,RBL1,MGAT4A,PTPN14,GOLGA8M,ANKRD36,PPCDC,ATG16L1,RBBP5,BACE1,CCDC7,U2AF2,ASB3,LINC00665,PCDHA11,LPXN,COA1,BLVRA,ESD,MNS1,CORO7,CETN3,THUMPD3,CROT,TBCEL,PTPN21,SERPINB1,KDM1B,SFT2D3,PPM1H,PARG,PUM3,TTF1,MTERF2,KLHL28,DYNLT1,FAM229B,YPEL2,NAF1,CDK7,ATAD5,PDE11A,ANAPC1,MLEC,CYP2R1,LINC01138,CCT6B,TGOLN2,MAPK11,SFRP2,SMCHD1,PPP1R9A,GOSR2,GGACT,ZDHHC6,ARMC4,IL10RB,RBM12B,RFC3,ORC4,GSTCD,SPEF2,KDM5A,KANSL1L,KATNBL1,EIF1AY,ASCC3,TMEM184C,ZNF561,CASP7,CFAP70,MRPL47,STT3A,PRDM5,NBN,SGIP1,CPNE9,ETAA1,PKP2,CCDC77,TRIM25,MSI1,CCDC181,BCDIN3D-AS1,TTC39C,DECR1,MAP3K4,LINC01389,KLHDC1,COCH,NUDT1,UGGT2,MTERF4,ATE1,FANCL,CCDC154,MAML1,UIMC1,ETFA,ERCC6L2,ZC3H4,SLC25A40,EYA4,MASTL,NECAP2,IFIT2,CASP3,GRIPAP1,GSG1L,MTG2,ZNF101,KIAA0355,KBTBD12,WDR19,DPP6,DPM1,XRCC2,ZNF562,AP1B1,GTF2H2C,ITGB1BP1,SDCBP2-AS1,ANKS3,JADE1,SUPT3H,SEC13,ZNF398,PSMC2,NT5C3A,DDIAS,LRIG3,PHYHIPL,LINC01551,BCLAF1,MFF,DCAKD,DNAJC27,ENTPD1-AS1,GNS,ELAC1,CAPN7,AKT2,CENPH,MPHOSPH6,HACL1,PTEN,GANAB,TMEM267,NFATC2IP,CERS6,HCG17,FOXN2,COG3,METTL3,CARHSP1,USP40,CNTNAP3B,ZC3HC1,HSDL2,ULK4,FAM114A2,CDC16,NUF2,SLC35A3,LMBRD1,DUSP10,SCHIP1,CHD9,NBPF11,SLC30A5,MTMR9,CBLB,GAS2,ATG5,FAAP20,C11orf58,ZNF568,BET1,UBLCP1,XPO7,TRIM28,BMPR2,UBE2K,CNST,FUBP3,BBS4,TXNL1,STAU2,PARP4,TRIP12,C18orf25,B4GALT6,RAD50,MGA,C9orf85,MARCH7,BEND6,TMEM161B,NPAS3,POLR2M,STK4,TTC28,CEP112,MORC3,TFCP2,SCAMP5]"
111,"[ICA1,CELF4,RALYL,THY1,KIAA1211L,ARPC5,DSTN,SCAF1,ARRB2,EGLN2,CCDC136,CARS,CTBP1,RABL6,MRPL12,SLC22A17,SEC61A1,NAP1L2,CTXN3,LIMK1,B4GAT1,ARL2BP,FAIM2,BTBD2,MAP1B,MECP2,FAM189B,KSR2,SRM,EIF4B,DPF1,STMN4,CLIP3,ARPP21,PAF1,SMARCC2,BIN1,OPCML,PAK3,GLT1D1,ADGRA1,RBFOX1,GAP43,MAGEE1,NRXN3,LINC00662,GABRA1,MYO1D,UBE2I,RANGAP1,PRKAR1A,CACNG2,RASGEF1A,CHST2,ANKRD11,NREP,NPTXR,APBB1,DIRAS1,SVIP,OAZ1,KLF8,DENND4B,FOXK1,SGCZ,RUSC1]"
112,"[BRAF,STXBP6,HIVEP2,SLC36A4,RNF130,SLC30A4,ZNF326,ESRRG,FBXO11,ZFR,NRCAM,TACC1,CHSY1,UNC5B,CAPZA2,SS18,ARHGEF12,ZEB1,PLEKHG1,CREBBP,CLASP2,SETX,SP3,TCF12,ZFAND6,GEN1,ELMSAN1,SRSF6,C1GALT1C1,TP53BP2]"
113,"[KIAA1211L,SLC8A1,NRG1,KSR2,KCNH5,KCNQ5,RALYL,FMN1,MCTP1,XIST,NELL2,ADAMTS19,FAM216A,ARF3,NAP1L2,OPRM1,CDKN2D]"
114,"[ARRDC3-AS1,ZNF551,PCBP4,NUDT16,ANKH,PIK3R1,MIEF2,KIF26B,NAA35,DBR1,STK17A,RSRP1]"
