Cell,ARX(+),ATF4(+),ATF7(+),BCLAF1(+),BPTF(+),BRF1(+),CEBPG(+),CHD1(+),CLOCK(+),CREB3(+),CREBL2(+),E2F3(+),E2F6(+),EMX2(+),EP300(+),ETS2(+),FOXG1(+),FOXK1(+),FOXK2(+),FOXO3(+),FOXP1(+),HMBOX1(+),HMGA1(+),HSF1(+),ILF2(+),IRF7(+),JUND(+),KLF6(+),MAF(+),MAFG(+),MAZ(+),MBD2(+),MECP2(+),MGA(+),MXD4(+),MZF1(+),NFE2L1(+),NFIB(+),NFYC(+),NKX6-2(+),NR2C2(+),NR2F1(+),NR3C1(+),NRF1(+),PBX1(+),POLR3A(+),POU2F1(+),PURA(+),RB1(+),RFX3(+),RXRA(+),RXRB(+),SETDB1(+),SIRT6(+),SOX1(+),SOX2(+),SOX6(+),SP3(+),SREBF2(+),STAT3(+),STAT5B(+),TCF12(+),TEF(+),THRA(+),THRB(+),UBP1(+),USF2(+),YBX1(+),YY1(+),ZBTB11(+),ZBTB17(+),ZBTB25(+),ZNF148(+),ZNF207(+),ZNF25(+),ZNF335(+),ZNF519(+),ZNF580(+)
77239958_pool2,0.0,0.0,0.0,0.09733381674606013,0.02827083917020093,0.0,0.0,0.044370377293305514,0.05799940841243376,0.0,0.06500004876303847,0.23779761014344605,0.07340460208944297,0.0,0.022246993616747788,0.06723189674741506,0.03381584755787878,0.017285775176190486,0.08877446139843481,0.06798630481321827,0.32512264234491606,0.11628399442008037,0.0,0.0,0.02643563963720145,0.0,0.05871981433047301,0.054788982337794376,0.0,0.001788028032022597,0.01752131637480575,0.15088966583907626,0.07574412054640131,0.0,0.0,0.0,0.004833144309763348,0.5381744418407934,0.0,0.0,0.11559052149725398,0.06613372085205511,0.3172875881796538,0.11764740777779296,0.3497563701162168,0.0,0.5617078881313333,0.055025197010176684,0.27148382789455977,0.39723025658902295,0.0,0.0,0.006311938339156643,0.0,0.0,0.0,0.0,0.13556942907026862,0.008711387399019561,0.0,0.033319477349303746,0.11062880724139386,0.01960678259571759,0.0,0.543554142953534,0.14858398302445217,0.00959959154955743,0.0,0.07497678997865528,0.07631281965032563,0.0,0.030966728814874594,0.31188554472804353,0.07670040917569089,0.00855281766673069,0.009640302598334673,0.05976898314916904,0.03217730604129458
50405330_pool0,0.0,0.0,0.0,0.06785980821497395,0.023949260928851576,0.0,0.0,0.03982628189217419,0.05715244593011493,0.0,0.06625004970078921,0.23838256693484894,0.07959273581232865,0.0,0.023001832966336015,0.06318844010858102,0.021588822981473833,0.04056108028860821,0.11609618799676198,0.06768373517319176,0.3462294550549785,0.09921875104813951,0.0,0.0,0.010619980465132853,0.0,0.052670761368498256,0.06585348310220564,0.0,0.0005501624713915682,0.009542621173350663,0.16639924542529655,0.06985630097946968,0.0,0.0,0.0,0.0023587730781253736,0.5466211092359058,0.0,0.0,0.10535123979902747,0.044980523438729825,0.3455577277266461,0.12570655223443086,0.35547729340744183,0.0,0.5999479545624947,0.036439387028034856,0.29078480194642153,0.46002367507380226,0.005029374330350092,0.0,0.0,0.0,0.0,0.0,0.0,0.14204915635564064,0.009741766553742306,0.0,0.028900262458764512,0.11154351590053803,0.0,0.0,0.5803218923844518,0.12412251421791527,0.008686270086340427,0.0,0.06600511662363011,0.05707710315574326,0.0,0.022069358388773608,0.3182273699863196,0.07357641117429917,0.003904937310260663,0.006870100702261492,0.06070778509524636,0.02985560639457208
50405330_pool1,0.0,0.0,0.0,0.07475882626517273,0.04462483054311199,0.0,0.0,0.043951558123912,0.05915517283673476,0.0,0.06294647579387654,0.22376509255481922,0.081731765077866,0.0,0.0213842382685465,0.05866089838482358,0.01768552991192623,0.03599842143327984,0.07731234001323109,0.08051576280785966,0.35227824468404073,0.10556024556623095,0.0,0.0,0.008094844764581012,0.0,0.05041569363563024,0.054413406525120195,0.0,0.00012225832697590407,0.008512370903216639,0.16015244905510156,0.07721066740711938,0.0,0.0,0.0,0.0012723964104628459,0.5411871312683236,0.0,0.0,0.11243327941196311,0.04865680695019338,0.3538174686576053,0.12957402541293028,0.3806210865942924,0.0,0.606144072169659,0.038868439898486346,0.2766765950734994,0.4457848214655376,0.003118212084817058,0.0,0.0,0.0,0.0,0.0,0.0,0.14742612244949332,0.010153918215631405,0.0,0.04356083249245816,0.13119775702269945,0.0,0.0,0.5845439884766178,0.12606727333494425,0.0063543854994034,0.0,0.06646814098406534,0.06222526736498324,0.0,0.01888623728521957,0.32233725106546274,0.07645308322951233,0.003758502161125888,0.0,0.08095765915057015,0.03250379505411493
50405330_pool2,0.0,0.0,0.0,0.08352397978551498,0.06065309431508302,0.0,0.0,0.04943854947166498,0.05802666861154837,0.0,0.06821433688868322,0.2337346135576117,0.07968108216246293,0.0,0.033374435786647366,0.061101188773620446,0.025098869251295727,0.038814272120198855,0.09623542339354925,0.0840375339552364,0.3387649594466607,0.10109901514675547,0.0,0.0,0.011467449929882328,0.0,0.058656023245250696,0.0463770244990388,0.0,0.0,0.010514290797045646,0.15303573619259772,0.08173315547920385,0.014484935286434075,0.0,0.0,0.0018746573033427882,0.5789833501828515,0.0,0.0,0.10972879070503216,0.05459618419335017,0.3426284579815185,0.1281495944737781,0.4142876925604166,0.0,0.6135917618161179,0.05127644440184038,0.2644634527059492,0.45399773669108084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1476347329643956,0.010285057380777935,0.0,0.04587565933988347,0.15927789497323264,0.019030112519372953,0.0,0.5648967846939835,0.12407905009656435,0.008511378742320152,0.0,0.0674182987919399,0.07892325495727495,0.0,0.024683796330252753,0.3239963339282287,0.07240397089771927,0.0031796005744975297,0.0231588878511718,0.08017172306225598,0.036421663207959136
23004922_pool0,0.0,0.0,0.0,0.08098511770792849,0.051065626416216287,0.0,0.0,0.04239358106749053,0.0581518120592003,0.0,0.0741071984523653,0.21206153548134538,0.06581196507982108,0.0,0.017525182726662543,0.06677398110236105,0.03902460920995214,0.027320921955260195,0.06672650668764879,0.07894723988976549,0.3466717896997358,0.10406267848230578,0.0,0.0,0.02235087131604381,0.0,0.0877506458710603,0.05141684483500329,0.0,0.0032551279557334455,0.021964547570044162,0.1532311290949536,0.08315915387084508,0.0,0.0,0.0,0.002621969600982276,0.5594658474346896,0.0,0.0,0.10956296612644707,0.061119417342693265,0.3515591997353577,0.12551756809758552,0.36918650539686826,0.0,0.563311789473213,0.05709180984103567,0.2854201069419666,0.4654008750924946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1462447212260814,0.007587337412049296,0.0,0.039071471333815125,0.13122604625120224,0.05997368793984203,0.0,0.5780416131584315,0.11680861755756433,0.015487600131573426,0.0,0.07799371040819529,0.08015562664989673,0.0,0.026738328905477726,0.3189049662012563,0.0772735246640556,0.0037096904447476296,0.0,0.0807868084423574,0.03634911009399906
23004922_pool1,0.0,0.0,0.0,0.08927341675860348,0.06651413209136954,0.0,0.0,0.04579180502854577,0.05974479860123418,0.0,0.07098219610798844,0.22014646835316076,0.06629995694752423,0.0,0.020225604678221994,0.06342485970671967,0.03397748724936677,0.029594528592066956,0.06328362030694573,0.08423016586296796,0.3466399462636507,0.1034220983245855,0.0,0.0,0.017347953435351365,0.0,0.08832687489106719,0.04220303420023622,0.0,0.0009780666158072326,0.021105790054083324,0.1486555438415434,0.08812567971545514,0.0,0.0,0.0,0.0013857603885834423,0.5598576425115608,0.0,0.0,0.11344759940804783,0.06378791853210937,0.34522996889140833,0.12538505036050035,0.4096785856410077,0.0,0.5715859371363626,0.06074132448046185,0.2782698150166494,0.4706779157410834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483683797978835,0.007887084075241368,0.0,0.04580551307177967,0.13604231164092348,0.061992033207048255,0.0,0.5775824676483928,0.12294840860935213,0.016433888476031392,0.0,0.07335144169933706,0.08722049170595551,0.0,0.02626843305203286,0.323234728364082,0.08467897875000792,0.0018548452223738148,0.0,0.08463718337476657,0.03624028042305894
23004922_pool2,0.0,0.0,0.0,0.08877155074553225,0.07114386648351527,0.0,0.0,0.049373130563967776,0.06130444454345066,0.0,0.06785719376361159,0.22941291947998835,0.06851170915054677,0.0,0.024775004318181134,0.05865010685042176,0.022776102461677696,0.03239592530147915,0.08230299530111633,0.08772708494875467,0.3513583668171941,0.10940895856702088,0.0,0.0,0.010304192610934957,0.0,0.07861159836325243,0.027953357500840072,0.0,0.0,0.013401626363320799,0.15037656636044416,0.08985144340945275,0.0,0.0,0.0,0.00020919796464088992,0.5908754566776513,0.0,0.0,0.11405851070275629,0.05958677779656022,0.35695644036659235,0.1296269606834779,0.43064880655117055,0.0,0.5857348226996429,0.05947536788531095,0.2858892944208035,0.47397724567155375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15147402774377705,0.0056951866006493485,0.0,0.05253955480974422,0.16357285344662648,0.046710276183915427,0.0,0.5756833722639353,0.11822329022647332,0.013965065787686977,0.0,0.06991520967043058,0.08943131414126342,0.0,0.02463031938378238,0.3308357338805262,0.09066206759175487,0.004423546029181007,0.0,0.09695825772657524,0.03624028042305894
83984043_pool0,0.0,0.0,0.0,0.0660669088274857,0.03541113003785774,0.0,0.0,0.04677704665360881,0.06357425870379706,0.0,0.07107148188925634,0.20794865448439237,0.08490164061264087,0.0,0.04129725836235564,0.05713605589886197,0.026143987063407908,0.04222605911885971,0.04404002734359099,0.08806950342855412,0.36049696385530183,0.09743396350039227,0.0,0.0,0.01079511410893835,0.0,0.08627965477970986,0.05718813259635729,0.0,0.001925568649870489,0.015556218107489805,0.16264538358497646,0.07803335365987059,0.0,0.0,0.0,0.001487326873411778,0.5497924490681456,0.0,0.0,0.11822312090443562,0.05080615849698496,0.35881021011961994,0.13100825871175514,0.38717003928345584,0.0,0.6063965282824243,0.05479988068823704,0.27014589748432916,0.47321408988412256,0.01139153285824296,0.0,0.0,0.0,0.0,0.0,0.0,0.16350328654171198,0.009854171552439334,0.0,0.046086098144194856,0.12153441624211353,0.02210568625987767,0.0,0.5909969072373649,0.1149271608739931,0.01909638380816623,0.0,0.071505954365906,0.0765696266224311,0.0,0.014395273443400579,0.3298874305873044,0.07042919140341065,0.0026968473298987702,0.0,0.10673780894136536,0.03449900568801707
83984043_pool1,0.0,0.0,0.0,0.06489188701141248,0.053040060905899196,0.0,0.0,0.04954777196769443,0.0642691181002325,0.0,0.05616075641751538,0.2024824873295624,0.0822159247475336,0.0,0.03961030784441114,0.05230180766941114,0.0193561159137782,0.04251214648336463,0.05206898539720596,0.0921354270603093,0.36224561323021276,0.10421869699358895,0.0,0.0,0.007721004862794409,0.0,0.08668470683312567,0.044877571837407815,0.0,0.0006112916348795203,0.014689517770705532,0.15879295744304597,0.08684808573103633,0.0,0.0,0.0,0.00025335274122323826,0.5537254719764736,0.0,0.0,0.12265356705099521,0.050180147239984436,0.36152464166159276,0.13417559505074994,0.4149486879244698,0.0,0.6052482604610958,0.05346008758097548,0.2736290455938412,0.48187701687063816,0.009606104970968678,0.0,0.0,0.0,0.0,0.0,0.0,0.16580900912813942,0.009872905718888839,0.0,0.07070390136267667,0.11693766078549567,0.0,0.0,0.594820212950255,0.11403333043140937,0.02039128291144696,0.0,0.07176771211477571,0.08281023481804847,0.0,0.014574625689811315,0.33797978274688945,0.07792540857544974,0.0008664079657140846,0.0,0.1105169965262741,0.03595006796721863
83984043_pool2,0.0,0.0,0.0,0.05148214760061425,0.08764470694670413,0.0,0.0,0.04665040027602493,0.06433267640670214,0.0,0.046696463603116925,0.2186181510021482,0.08276021715663696,0.0,0.03783774174215794,0.045535919059893584,0.01444285790916825,0.046649665521529146,0.06410830310870277,0.09991218343108764,0.36017778616943547,0.10581139352309125,0.0,0.0,0.00507063157291867,0.0,0.0824787840858508,0.030285433528724943,0.0,0.0,0.010830282437980225,0.15102310956532822,0.09071074785878469,0.0015101548301962747,0.0,0.0,0.00022463418515290226,0.5743736453448294,0.0,0.0,0.1131980271112973,0.044745235398594,0.37491613145125385,0.13416589066337903,0.4210392745884794,0.0,0.6090344259706214,0.05088382181936093,0.2755681103270337,0.49521913297216863,0.009027726922978417,0.0,0.0,0.0,0.0,0.0,0.0,0.16398661129852707,0.010078981549833388,0.0,0.07028739180781969,0.12922859810114376,0.0,0.0,0.5878118393200779,0.10521243437387562,0.026619017243688054,0.0,0.06542424658807051,0.08073858120615714,0.0,0.014351119965254854,0.331725265310489,0.08163064131006076,0.0,0.0,0.12637580553276268,0.03809038482904093
37527863_pool0,0.0,0.0,0.0,0.0645908292239026,0.053123327365004386,0.0,0.0,0.042596158511773265,0.05147440565365171,0.0,0.05928575876189223,0.23883428585339755,0.06404224014934375,0.0,0.017343574615505418,0.0629190779644316,0.03730529526476279,0.05164246774608314,0.0944113954640948,0.0801203195018815,0.33435025104054505,0.11252098060128449,0.0,0.0,0.015587145681341369,0.0,0.094277306053025,0.06076515581529289,0.0,0.0,0.02034628393758002,0.1463231075743218,0.09547869503202247,0.0,0.0,0.0,0.0035578655540437405,0.5684647484993244,0.0,0.0,0.0965175973877306,0.06862786504175869,0.3416593079358433,0.12194825024203744,0.37799131370185407,0.0,0.5576607265379252,0.05382125563143476,0.27261597517877334,0.48271572663019546,0.00867567071985391,0.0,0.0,0.0,0.0,0.0,0.0,0.1405871886157297,0.011203031536803654,0.0,0.026655581879442995,0.09909293709240875,0.03988634694717058,0.0,0.5626462858079023,0.09802259677049435,0.025663054820986988,0.0,0.07616179101587041,0.07165063758360275,0.0,0.01368111471610942,0.3043924127015831,0.0652640707782091,0.003904937310260663,0.0,0.08131896636424825,0.037292300575480074
37527863_pool1,0.0,0.0,0.0,0.05214656280470901,0.07855246983194855,0.0,0.0,0.04314275562916151,0.05197373931023838,0.0,0.04089288782070277,0.24657708661824143,0.06206549620662258,0.0,0.012001249875599173,0.05408510717655931,0.017893779954296297,0.06219914839278913,0.13491117663357177,0.08271711412458822,0.3355267851774188,0.1128508742807396,0.0,0.0,0.007507893068952349,0.0,0.08146004661784984,0.04627902624659633,0.0,0.0,0.012416041706710297,0.1446773046228123,0.10167940834915729,0.007382644436311561,0.0,0.0,0.0008813745421429735,0.5795376269829503,0.0,0.0,0.09214957006918718,0.06156202697942668,0.35149935486685197,0.12197589500834691,0.42650863211441964,0.0,0.5745441620587648,0.0481035068262268,0.2724509850962638,0.49076409459149856,0.005305989918519348,0.0,0.0,0.0039031553043980195,0.0,0.0,0.0,0.1393114415043549,0.012645562353415494,0.0,0.049580745568574176,0.12453482690104505,0.00576670076344635,0.0,0.5670453741871094,0.08880814360326368,0.02644308418480752,0.0,0.0658129483570429,0.06370307638453343,0.0,0.013016156359126603,0.30887117214400456,0.06553458458459241,0.0010372489730379887,0.0,0.10031618859630717,0.03848942695582137
84732827_pool0,0.0,0.0,0.0,0.07827669525987105,0.047181010077533954,0.0,0.0,0.04087100455529087,0.06215670331659323,0.0,0.061517903293589984,0.21981071829506588,0.06008752318930793,0.0,0.023989858860611776,0.06131518756143843,0.022357176251815443,0.04154990333790266,0.07316586134654104,0.07068904803305881,0.35822732486393055,0.11155323603824947,0.0,0.0,0.01036192566302889,0.0,0.07189363676680753,0.05652118175067064,0.0,0.0,0.012900408188254473,0.1660989703266877,0.06993005064120729,0.0,0.0,0.0,0.0027227343541739446,0.5432104696263055,0.0,0.0,0.10245659780751397,0.05347491943241352,0.3216694148032206,0.13330348782165002,0.34901382281938376,0.0,0.5811668002611865,0.04450968079800943,0.28563805504852063,0.44654338977348684,0.008021852056908398,0.0,0.0,0.0,0.0,0.0,0.0,0.14183025796581902,0.008036957406837403,0.0,0.019851393873374652,0.12387446055558561,0.0,0.0,0.5629460008217444,0.125018527170382,0.014224495980315869,0.0,0.06800598137434553,0.06032071453919592,0.0,0.020502282828725127,0.3176791269499778,0.0735835367404109,0.005662159099877962,0.0,0.09891454265391762,0.03243124194015485
84732827_pool1,0.0,0.0,0.0,0.07772315899965626,0.06115411309100012,0.0,0.0,0.041139914665094146,0.0614900752954188,0.0,0.057678614699069854,0.20995454502818978,0.060621895373461736,0.0,0.03291038865904469,0.05857909578991106,0.023256164955933006,0.041532379344547156,0.08748653390448571,0.07833572013033518,0.3611933958153662,0.11592946713175041,0.0,0.0,0.010364457548788387,0.0,0.07832346656700998,0.04703102564243617,0.0,0.0,0.015464427072549728,0.16221882668284593,0.08254618940234375,0.0,0.0,0.0,0.002297672320350956,0.5394342347265847,0.0,0.0,0.10215138507250755,0.059235714100782835,0.3200972628448636,0.13359365713927557,0.3714736103158981,0.0,0.5813519143248096,0.045863994763159055,0.2721028857976705,0.4519935369463955,0.004274968180797579,0.0,0.0,0.0,0.0,0.0,0.0,0.14238211061726438,0.010153918215631405,0.0,0.03528357285621007,0.12339377287438227,0.0034600204580678097,0.0,0.5632651688849489,0.1190816657051889,0.015623626732478087,0.0,0.07121809919788599,0.07316849288640283,0.0,0.021772769670612615,0.317171247965911,0.07114168414172396,0.00456389548136715,0.0,0.10716543529107637,0.03304794340881551
84732827_pool2,0.0,0.0,0.0,0.07460379515455916,0.08157314123670395,0.0,0.0,0.04405171579093851,0.06291565898393828,0.0,0.051785753135387795,0.2173614349961512,0.06304613399667877,0.0,0.04139170153051249,0.05189263848469782,0.015869325962441113,0.05164989030893818,0.09815669713723635,0.0818595833741279,0.36203345996862524,0.11828458760316218,0.0,0.0,0.006866758635893674,0.0,0.07381278944291628,0.04049544649316933,0.0,0.0,0.011730419415715612,0.15905921581289525,0.0791642139366765,0.0,0.0,0.0,0.0001428059705963284,0.5411744538461555,0.0,0.0,0.10283682975521653,0.0528032016560302,0.3235154401178874,0.13409978844748857,0.3819587261856743,0.0,0.5954086353347843,0.045260389960710676,0.27374062240553604,0.4556598606351987,0.002288365320309292,0.0,0.0,0.0,0.0,0.0,0.0,0.14383685351599573,0.010940753206510593,0.0,0.04377127129676955,0.12934610888068068,0.0,0.0,0.5690616009121163,0.11661277982375064,0.013622092462023803,0.0,0.06519296820524084,0.07412246046884255,0.0,0.02144785387783364,0.3226723433097627,0.0758859147853757,0.005044755578018677,0.0,0.10732579483652685,0.035514749283458165
89546375_pool0,0.0,0.0,0.0,0.07138433864457974,0.0423688890983722,0.0,0.0,0.04251022291296552,0.058682190261288965,0.0,0.057053614230194484,0.2536379253411172,0.062130709347594106,0.0,0.02075531447246443,0.05852671428858273,0.015867552599129336,0.034811738671699365,0.08090676785342922,0.07012186285425884,0.34292326798606204,0.10236258173829374,0.0,0.0,0.006157746609734829,0.0,0.05953739359532142,0.06364907289873495,0.0,0.0,0.0089460784343468,0.16056214570354962,0.06282512330398773,0.0,0.0,0.0,0.0010253773408454177,0.591783375505148,0.0,0.0,0.10232452326719145,0.045305780002939375,0.34894319361500825,0.1328610380977167,0.3934171601049151,0.0,0.570129932581654,0.030940558327485466,0.29698566619234273,0.49265608000120265,0.008625376976550409,0.0,0.0,0.0,0.0,0.0,0.0,0.1430617426474979,0.009985310717585865,0.0,0.03135538184239742,0.12404768374908955,0.0,0.0,0.5765641388533388,0.12220577123583798,0.012436717796997482,0.0,0.06134496221020649,0.06380365160079164,0.0,0.025441487581963372,0.3277493535358461,0.07595666125595342,0.0022697448115890106,0.02149676671352789,0.08155026346760957,0.030798796876053098
89546375_pool1,0.0,0.0,0.0,0.07250598292319203,0.05561343339722406,0.0,0.0,0.046013014540525046,0.05789363799713399,0.0,0.06678576438839667,0.2453830809065729,0.06487494571158808,0.0,0.02635470319946754,0.05946760747833136,0.019354928534993418,0.03617424567004758,0.08041528873930316,0.07518491330662454,0.3398674396866058,0.10559525789735492,0.0,0.0,0.008121874868366234,0.0,0.06702869117675676,0.05507491766148725,0.0,0.0,0.011136670364100851,0.15332832061474952,0.06508536545031983,0.0,0.0,0.0,0.0017590880482292886,0.5885339487184365,0.0,0.0,0.10198280018598771,0.0502501268843316,0.344144351404242,0.13012940732380476,0.4065115035285608,0.0,0.5839397746215447,0.04132090401113136,0.2819221545357565,0.4877279480964976,0.009078020666281918,0.0,0.0,0.0,0.0,0.0,0.0,0.14545157784874688,0.010884550707162077,0.0,0.038089423580361964,0.1297151937031313,0.0,0.0,0.573685877096101,0.11716877278033604,0.01434109020966272,0.005488259320080111,0.06469521155520398,0.07078501290030215,0.0,0.01962159536756632,0.32290012255304923,0.07701498496991843,0.0038073138775041463,0.014183433707894691,0.09035641956369513,0.03279400750995524
89546375_pool2,0.0,0.0,0.0,0.07456659985172771,0.06058544189225856,0.0,0.0,0.047093653961538716,0.05927401970069885,0.0,0.06044647391837506,0.24096916930139176,0.06672843687785551,0.0,0.03589279589627351,0.057418694456582466,0.017853565837441916,0.037955342076097305,0.07839170912086078,0.07859536540752565,0.34513482636581644,0.1070288253285947,0.0,0.0,0.007958335601541421,0.0,0.06925477604883083,0.053583367044904275,0.0,0.0,0.011040555031339662,0.1554797107857586,0.08103360798628217,0.0,0.0,0.0,0.00021532933754928602,0.5841439973799314,0.0,0.0,0.10414927479773209,0.054140039135907175,0.3452324496425437,0.12965751244089446,0.42079372282028477,0.0,0.5884562529405511,0.044266464039712995,0.27328276994855055,0.4771856818048382,0.0046018775122703345,0.0,0.0,0.0,0.0,0.0,0.0,0.14616132003320506,0.00932961489185321,0.0,0.045104050390741696,0.14335094896403738,0.0104761730535942,0.0,0.572286054659859,0.11632905371118814,0.014768602383934508,0.0,0.06412610587956187,0.0770725001594214,0.0,0.02019760512046177,0.32349653452104243,0.0752519208038708,0.002477194606196608,0.021053534410156182,0.09200472466920505,0.033737197991436256
89546375_pool3,0.0,0.0,0.0,0.0737498456424088,0.06732706338344559,0.0,0.0,0.04960330963344443,0.05835993422606293,0.0,0.05526789860483628,0.24235846551806522,0.06906400091836237,0.0,0.036415196143445766,0.053395784313294746,0.015882170432522935,0.03794000439717991,0.08664557092676706,0.08295432193752592,0.34400788261967535,0.10834621297002331,0.0,0.0,0.0062363204449949515,0.0,0.0660783110089418,0.04126483739026293,0.0,0.0,0.009099887343486927,0.1556948063935379,0.08036452148899698,0.023830054826068963,0.0,0.0,0.0001459532096177351,0.6026539352687108,0.0,0.0,0.10284706316416617,0.0506941912376333,0.3494408645903987,0.12986751378704436,0.4354083220992771,0.0,0.5836900307258697,0.04077876016325066,0.2751549226253411,0.4786622204332117,0.0055574586350368525,0.0,0.0,0.0,0.0,0.0,0.0,0.14793717544615606,0.009872905718888839,0.0,0.04812033991920498,0.15541110109664696,0.0,0.0,0.5693156549202429,0.11271700811468331,0.014127334122526826,0.0,0.06257211174533409,0.07440702551809818,0.0,0.021857670860957374,0.3230764929650166,0.07723382622654473,0.000939625540281472,0.03745312963490942,0.09851701594975075,0.03391858077633645
50400259_pool0,0.0,0.0,0.0,0.07862385142271251,0.0199941264087188,0.0,0.0,0.043905875247295084,0.06349408651413249,0.0,0.05633932798005121,0.2352190954591975,0.06298335596900011,0.0,0.014664854975937827,0.06543956643207836,0.029158683014236016,0.03838741024068959,0.09007132886822111,0.06453335073618237,0.35029827028192434,0.11345490039258266,0.0,0.0,0.013427080701038131,0.0,0.06484851856708437,0.056312049559351963,0.0,0.0014518176328388607,0.011355504770112145,0.16350751455960832,0.07172071775113155,0.0,0.0,0.0,0.0028194100045265042,0.6030204026283756,0.0,0.0,0.10015124969866586,0.046927811040399864,0.35110267637595605,0.1354334567866753,0.3645653531613034,0.0,0.55392291076495,0.036079907607464816,0.3176522898702554,0.5020666032197393,0.01038565799217294,0.0,0.0,0.0,0.0,0.0,0.0,0.137926752130605,0.007456198246902765,0.0,0.030794211697567037,0.13686196375131746,0.006631705877963301,0.0,0.570778089226362,0.12125403068561638,0.011795449535589798,0.0,0.06978734520544964,0.07805616257880191,0.0,0.03196001982755457,0.32554827668635444,0.07559146601072786,0.00400256074301718,0.0,0.12613493087869218,0.0293114580398715
50400259_pool1,0.0,0.0,0.0,0.09128033966973383,0.04110118586911067,0.0,0.0,0.04616120801024921,0.06275360308304663,0.0,0.06044647391837506,0.23244938229321876,0.06315571416300524,0.0,0.023701213398683158,0.06489445242491092,0.030369038246429548,0.039593150784101167,0.09219761882434445,0.06866997223777342,0.34082715546276454,0.12337581185731226,0.0,0.0,0.017690835584467022,0.0,0.0653791235151979,0.05091747905725055,0.0,0.002246496758182237,0.011685019457358404,0.15295977470442337,0.07062921902562688,0.0,0.0,0.0,0.0031502047233006253,0.5984558653485871,0.0,0.0,0.09745598613540978,0.05194674777204353,0.3455251628800164,0.1352287225930309,0.3718258027772404,0.0,0.547172629032812,0.039003371731107093,0.3020292616696017,0.48493259577072717,0.012925492028999737,0.0,0.0,0.0,0.0,0.0,0.0,0.13962009714003198,0.007587337412049296,0.0,0.03577459673293665,0.13601240789129157,0.0269112702294163,0.0,0.5580594831111542,0.12735344054693754,0.011406802104433627,0.009034519188439567,0.07350466085039088,0.08871237915832475,0.0,0.026988381087346358,0.32248130992079826,0.07801925872972218,0.004271025183097601,0.015734746769695673,0.12818425974262307,0.03141549834471376
50400259_pool2,0.0,0.0,0.0,0.10659209520535055,0.054715620250765526,0.0,0.0,0.053262035342110485,0.060344449730094535,0.0,0.06580362079444965,0.234077705845504,0.06244023232308154,0.0,0.023722658392083446,0.06368293334063342,0.0323537933374483,0.036179014136225256,0.10582470618403243,0.07740182407250121,0.32688664050931165,0.12373708930282272,0.0,0.0,0.018415432984404134,0.0,0.070435998351906,0.044967916201613396,0.0,0.0,0.012905828930728053,0.1398580908135698,0.08051515928963765,0.0,0.0,0.0,0.002877108667234598,0.6190606917435537,0.0,0.0,0.10143859154056946,0.06227790552018464,0.33679618969247027,0.1322787112788098,0.4363559843123351,0.0,0.5374857200134718,0.055219877212109233,0.2807819340747925,0.48736721413510997,0.008524789489943408,0.0,0.0,0.0,0.0,0.0,0.0,0.13830354335203648,0.006126072428987951,0.0,0.03638411807020079,0.16446546869207393,0.049689738245029376,0.006977661600608148,0.5411029178504666,0.12112453011326368,0.011057019416393072,0.0,0.07548303189534689,0.10007645843083866,0.0,0.03198196236930813,0.3269507701183108,0.08198161626800982,0.0032337762100596115,0.031469493539391345,0.12324508958665359,0.03297539029485544
50400259_pool3,0.0,0.0,0.0,0.11158000072071604,0.05917146737786129,0.0,0.0,0.05347148174727572,0.05967474195898382,0.0,0.06196433219992953,0.23997084884394537,0.06685083188989747,0.0,0.030175178126735026,0.060491907779055144,0.03415049064531122,0.04636478839705753,0.1143351946747186,0.07879077143426613,0.30749780518498293,0.122222052984605,0.0,0.0,0.022316270747585288,0.0,0.07558335641172806,0.03244507999564954,0.0,1.528229087198801e-05,0.013957209879214599,0.13722695452720915,0.07688239692394953,0.0,0.0,0.0,0.003959342732788933,0.6401048458960371,0.0,0.0,0.09950011289942712,0.061753106746913984,0.335928167509057,0.1259684065116706,0.451029177103442,0.0,0.5434810356235084,0.054616730526100436,0.2788582815752679,0.4969243763570336,0.005456871148429851,0.0,0.0,0.0,0.0,0.0,0.0,0.13666945384680979,0.008411640735827492,0.0,0.04419214890539233,0.18577191039107085,0.05564866236725727,0.02448076593178916,0.5238021077608356,0.11935131241519992,0.011698287677800755,0.0,0.07763309470472395,0.10859575954171169,0.0,0.03212593496547609,0.3254653999198648,0.0747142884200919,0.003245979139154176,0.05617969445236413,0.12834524376204748,0.03428134634613684
